"","image","specie","group","id","tree_size","tree_magnitude","tree_altitude","tree_index"
"5102","monocot-sim-108-10-20.rsml","monocot","108","10",373,190,38,0.2
"5103","monocot-sim-108-2-20.rsml","monocot","108","2",393,200,36,0.18
"5104","monocot-sim-108-3-20.rsml","monocot","108","3",373,190,38,0.2
"5105","monocot-sim-108-4-20.rsml","monocot","108","4",371,189,35,0.18518518
"5106","monocot-sim-108-5-20.rsml","monocot","108","5",401,204,38,0.18627451
"5107","monocot-sim-108-6-20.rsml","monocot","108","6",379,193,34,0.1761658
"5108","monocot-sim-108-7-20.rsml","monocot","108","7",383,195,36,0.18461539
"5109","monocot-sim-108-8-20.rsml","monocot","108","8",401,204,39,0.19117647
"5110","monocot-sim-108-9-20.rsml","monocot","108","9",367,187,37,0.19786096
"5111","monocot-sim-109-1-20.rsml","monocot","109","1",378,196,24,0.12244898
"5112","monocot-sim-109-10-20.rsml","monocot","109","10",380,197,27,0.13705584
"5113","monocot-sim-109-2-20.rsml","monocot","109","2",328,171,21,0.12280702
"5114","monocot-sim-109-3-20.rsml","monocot","109","3",384,199,25,0.12562814
"5115","monocot-sim-109-4-20.rsml","monocot","109","4",370,192,24,0.125
"5116","monocot-sim-109-5-20.rsml","monocot","109","5",366,190,28,0.14736842
"5117","monocot-sim-109-6-20.rsml","monocot","109","6",384,199,26,0.13065326
"5118","monocot-sim-109-7-20.rsml","monocot","109","7",334,174,25,0.14367816
"5119","monocot-sim-109-8-20.rsml","monocot","109","8",344,179,24,0.13407822
"5120","monocot-sim-109-9-20.rsml","monocot","109","9",332,173,25,0.14450867
"5121","monocot-sim-11-1-20.rsml","monocot","11","1",162,87,17,0.1954023
"5122","monocot-sim-11-10-20.rsml","monocot","11","10",158,85,18,0.21176471
"5123","monocot-sim-11-2-20.rsml","monocot","11","2",178,95,18,0.18947369
"5124","monocot-sim-11-3-20.rsml","monocot","11","3",164,88,18,0.20454545
"5125","monocot-sim-11-4-20.rsml","monocot","11","4",142,77,16,0.20779221
"5126","monocot-sim-11-5-20.rsml","monocot","11","5",154,83,17,0.20481928
"5127","monocot-sim-11-6-20.rsml","monocot","11","6",150,81,17,0.20987654
"5128","monocot-sim-11-7-20.rsml","monocot","11","7",158,85,18,0.21176471
"5129","monocot-sim-11-8-20.rsml","monocot","11","8",160,86,17,0.19767442
"5130","monocot-sim-11-9-20.rsml","monocot","11","9",154,83,17,0.20481928
"5131","monocot-sim-110-1-20.rsml","monocot","110","1",501,259,34,0.13127413
"5132","monocot-sim-110-10-20.rsml","monocot","110","10",531,274,42,0.15328467
"5133","monocot-sim-110-2-20.rsml","monocot","110","2",589,303,41,0.13531353
"5134","monocot-sim-110-3-20.rsml","monocot","110","3",515,266,34,0.12781955
"5135","monocot-sim-110-4-20.rsml","monocot","110","4",551,284,39,0.13732395
"5136","monocot-sim-110-5-20.rsml","monocot","110","5",529,273,38,0.13919415
"5137","monocot-sim-110-6-20.rsml","monocot","110","6",591,304,39,0.12828948
"5138","monocot-sim-110-7-20.rsml","monocot","110","7",533,275,36,0.13090909
"5139","monocot-sim-110-8-20.rsml","monocot","110","8",511,264,40,0.15151516
"5140","monocot-sim-110-9-20.rsml","monocot","110","9",537,277,39,0.14079422
"5141","monocot-sim-111-1-14.rsml","monocot","111","1",699,358,55,0.15363128
"5142","monocot-sim-111-10-14.rsml","monocot","111","10",741,379,57,0.15039578
"5143","monocot-sim-111-2-14.rsml","monocot","111","2",711,364,46,0.12637363
"5144","monocot-sim-111-3-14.rsml","monocot","111","3",723,370,52,0.14054054
"5145","monocot-sim-111-4-14.rsml","monocot","111","4",707,362,49,0.13535912
"5146","monocot-sim-111-5-14.rsml","monocot","111","5",705,361,50,0.13850416
"5147","monocot-sim-111-6-14.rsml","monocot","111","6",735,376,52,0.13829787
"5148","monocot-sim-111-7-14.rsml","monocot","111","7",723,370,51,0.13783784
"5149","monocot-sim-111-8-14.rsml","monocot","111","8",713,365,50,0.1369863
"5150","monocot-sim-111-9-14.rsml","monocot","111","9",733,375,56,0.14933333
"5151","monocot-sim-112-1-17.rsml","monocot","112","1",1026,520,54,0.103846155
"5152","monocot-sim-112-10-17.rsml","monocot","112","10",1030,522,54,0.10344828
"5153","monocot-sim-112-2-17.rsml","monocot","112","2",1042,528,57,0.10795455
"5154","monocot-sim-112-3-17.rsml","monocot","112","3",1022,518,56,0.10810811
"5155","monocot-sim-112-4-17.rsml","monocot","112","4",1044,529,56,0.105860114
"5156","monocot-sim-112-5-17.rsml","monocot","112","5",1012,513,54,0.10526316
"5157","monocot-sim-112-6-17.rsml","monocot","112","6",1000,507,52,0.102564104
"5158","monocot-sim-112-7-17.rsml","monocot","112","7",1020,517,55,0.10638298
"5159","monocot-sim-112-8-17.rsml","monocot","112","8",1026,520,55,0.10576923
"5160","monocot-sim-112-9-17.rsml","monocot","112","9",1040,527,54,0.10246679
"5161","monocot-sim-113-1-20.rsml","monocot","113","1",197,101,25,0.24752475
"5162","monocot-sim-113-10-20.rsml","monocot","113","10",197,101,26,0.25742576
"5163","monocot-sim-113-2-20.rsml","monocot","113","2",227,116,27,0.23275863
"5164","monocot-sim-113-3-20.rsml","monocot","113","3",215,110,27,0.24545455
"5165","monocot-sim-113-4-20.rsml","monocot","113","4",235,120,28,0.23333333
"5166","monocot-sim-113-5-20.rsml","monocot","113","5",215,110,27,0.24545455
"5167","monocot-sim-113-6-20.rsml","monocot","113","6",215,110,27,0.24545455
"5168","monocot-sim-113-7-20.rsml","monocot","113","7",215,110,25,0.22727273
"5169","monocot-sim-113-8-20.rsml","monocot","113","8",213,109,27,0.24770643
"5170","monocot-sim-113-9-20.rsml","monocot","113","9",203,104,27,0.2596154
"5171","monocot-sim-114-1-15.rsml","monocot","114","1",859,438,54,0.12328767
"5172","monocot-sim-114-10-15.rsml","monocot","114","10",863,440,63,0.14318182
"5173","monocot-sim-114-2-15.rsml","monocot","114","2",857,437,59,0.13501143
"5174","monocot-sim-114-3-14.rsml","monocot","114","3",701,358,48,0.13407822
"5175","monocot-sim-114-4-14.rsml","monocot","114","4",735,375,55,0.14666666
"5176","monocot-sim-114-5-15.rsml","monocot","114","5",835,426,58,0.13615024
"5177","monocot-sim-114-6-15.rsml","monocot","114","6",867,442,57,0.12895928
"5178","monocot-sim-114-7-14.rsml","monocot","114","7",731,373,58,0.15549597
"5179","monocot-sim-114-8-15.rsml","monocot","114","8",881,449,59,0.13140312
"5180","monocot-sim-114-9-15.rsml","monocot","114","9",841,429,58,0.13519813
"5181","monocot-sim-115-1-20.rsml","monocot","115","1",427,218,58,0.26605505
"5182","monocot-sim-115-10-20.rsml","monocot","115","10",407,208,56,0.26923078
"5183","monocot-sim-115-2-20.rsml","monocot","115","2",411,210,57,0.27142859
"5184","monocot-sim-115-3-20.rsml","monocot","115","3",445,227,60,0.26431718
"5185","monocot-sim-115-4-20.rsml","monocot","115","4",433,221,61,0.2760181
"5186","monocot-sim-115-5-20.rsml","monocot","115","5",403,206,57,0.27669904
"5187","monocot-sim-115-6-20.rsml","monocot","115","6",409,209,53,0.25358853
"5188","monocot-sim-115-7-20.rsml","monocot","115","7",457,233,63,0.27038628
"5189","monocot-sim-115-8-20.rsml","monocot","115","8",457,233,60,0.25751072
"5190","monocot-sim-115-9-20.rsml","monocot","115","9",431,220,58,0.26363635
"5191","monocot-sim-116-1-20.rsml","monocot","116","1",94,48,36,0.75
"5192","monocot-sim-116-10-20.rsml","monocot","116","10",82,42,29,0.6904762
"5193","monocot-sim-116-2-20.rsml","monocot","116","2",82,42,32,0.7619048
"5194","monocot-sim-116-3-20.rsml","monocot","116","3",84,43,30,0.6976744
"5195","monocot-sim-116-4-20.rsml","monocot","116","4",88,45,35,0.7777778
"5196","monocot-sim-116-5-20.rsml","monocot","116","5",86,44,31,0.70454544
"5197","monocot-sim-116-6-20.rsml","monocot","116","6",86,44,31,0.70454544
"5198","monocot-sim-116-7-20.rsml","monocot","116","7",86,44,31,0.70454544
"5199","monocot-sim-116-8-20.rsml","monocot","116","8",86,44,32,0.72727275
"5200","monocot-sim-116-9-20.rsml","monocot","116","9",90,46,34,0.73913044
"5201","monocot-sim-117-1-20.rsml","monocot","117","1",171,90,22,0.24444444
"5202","monocot-sim-117-10-20.rsml","monocot","117","10",177,93,24,0.2580645
"5203","monocot-sim-117-2-20.rsml","monocot","117","2",183,96,22,0.22916667
"5204","monocot-sim-117-3-20.rsml","monocot","117","3",155,82,20,0.24390244
"5205","monocot-sim-117-4-20.rsml","monocot","117","4",167,88,25,0.2840909
"5206","monocot-sim-117-5-20.rsml","monocot","117","5",167,88,21,0.23863636
"5207","monocot-sim-117-6-20.rsml","monocot","117","6",171,90,24,0.26666668
"5208","monocot-sim-117-7-20.rsml","monocot","117","7",155,82,19,0.23170732
"5209","monocot-sim-117-8-20.rsml","monocot","117","8",185,97,24,0.24742268
"5210","monocot-sim-117-9-20.rsml","monocot","117","9",151,80,18,0.225
"5211","monocot-sim-118-1-19.rsml","monocot","118","1",674,343,39,0.113702625
"5212","monocot-sim-118-10-19.rsml","monocot","118","10",680,346,37,0.10693642
"5213","monocot-sim-118-2-19.rsml","monocot","118","2",668,340,39,0.11470588
"5214","monocot-sim-118-3-18.rsml","monocot","118","3",626,319,35,0.10971787
"5215","monocot-sim-118-4-19.rsml","monocot","118","4",688,350,38,0.108571425
"5216","monocot-sim-118-5-19.rsml","monocot","118","5",682,347,39,0.112391934
"5217","monocot-sim-118-6-19.rsml","monocot","118","6",694,353,39,0.11048159
"5218","monocot-sim-118-7-19.rsml","monocot","118","7",702,357,39,0.1092437
"5219","monocot-sim-118-8-19.rsml","monocot","118","8",710,361,41,0.11357341
"5220","monocot-sim-118-9-19.rsml","monocot","118","9",696,354,37,0.10451978
"5221","monocot-sim-119-1-20.rsml","monocot","119","1",349,178,45,0.252809
"5222","monocot-sim-119-10-20.rsml","monocot","119","10",365,186,49,0.26344085
"5223","monocot-sim-119-2-20.rsml","monocot","119","2",357,182,49,0.26923078
"5224","monocot-sim-119-3-20.rsml","monocot","119","3",347,177,46,0.259887
"5225","monocot-sim-119-4-20.rsml","monocot","119","4",345,176,47,0.26704547
"5226","monocot-sim-119-5-20.rsml","monocot","119","5",361,184,51,0.2771739
"5227","monocot-sim-119-6-20.rsml","monocot","119","6",351,179,47,0.26256984
"5228","monocot-sim-119-7-20.rsml","monocot","119","7",337,172,45,0.2616279
"5229","monocot-sim-119-8-20.rsml","monocot","119","8",345,176,47,0.26704547
"5230","monocot-sim-119-9-20.rsml","monocot","119","9",349,178,46,0.25842696
"5231","monocot-sim-12-1-20.rsml","monocot","12","1",671,342,38,0.11111111
"5232","monocot-sim-12-10-20.rsml","monocot","12","10",697,355,45,0.12676056
"5233","monocot-sim-12-2-20.rsml","monocot","12","2",667,340,44,0.12941177
"5234","monocot-sim-12-3-20.rsml","monocot","12","3",673,343,43,0.12536444
"5235","monocot-sim-12-4-20.rsml","monocot","12","4",669,341,47,0.13782991
"5236","monocot-sim-12-5-20.rsml","monocot","12","5",707,360,42,0.11666667
"5237","monocot-sim-12-6-20.rsml","monocot","12","6",713,363,47,0.12947658
"5238","monocot-sim-12-7-20.rsml","monocot","12","7",697,355,42,0.118309855
"5239","monocot-sim-12-8-20.rsml","monocot","12","8",697,355,39,0.10985915
"5240","monocot-sim-12-9-20.rsml","monocot","12","9",703,358,39,0.108938545
"5241","monocot-sim-120-1-20.rsml","monocot","120","1",417,215,27,0.1255814
"5242","monocot-sim-120-10-20.rsml","monocot","120","10",389,201,25,0.12437811
"5243","monocot-sim-120-2-20.rsml","monocot","120","2",393,203,28,0.13793103
"5244","monocot-sim-120-3-20.rsml","monocot","120","3",413,213,26,0.12206573
"5245","monocot-sim-120-4-20.rsml","monocot","120","4",413,213,32,0.15023474
"5246","monocot-sim-120-5-20.rsml","monocot","120","5",403,208,27,0.1298077
"5247","monocot-sim-120-6-20.rsml","monocot","120","6",399,206,28,0.13592233
"5248","monocot-sim-120-7-20.rsml","monocot","120","7",403,208,26,0.125
"5249","monocot-sim-120-8-20.rsml","monocot","120","8",415,214,28,0.13084112
"5250","monocot-sim-120-9-20.rsml","monocot","120","9",393,203,26,0.12807882
"5251","monocot-sim-121-1-16.rsml","monocot","121","1",293,149,65,0.4362416
"5252","monocot-sim-121-10-16.rsml","monocot","121","10",283,144,61,0.4236111
"5253","monocot-sim-121-2-16.rsml","monocot","121","2",289,147,63,0.42857143
"5254","monocot-sim-121-3-15.rsml","monocot","121","3",243,124,55,0.44354838
"5255","monocot-sim-121-4-16.rsml","monocot","121","4",279,142,62,0.43661973
"5256","monocot-sim-121-5-15.rsml","monocot","121","5",239,122,54,0.44262296
"5257","monocot-sim-121-6-15.rsml","monocot","121","6",253,129,60,0.4651163
"5258","monocot-sim-121-7-16.rsml","monocot","121","7",295,150,63,0.42
"5259","monocot-sim-121-8-16.rsml","monocot","121","8",287,146,63,0.43150684
"5260","monocot-sim-121-9-16.rsml","monocot","121","9",289,147,62,0.4217687
"5261","monocot-sim-122-1-20.rsml","monocot","122","1",98,50,29,0.58
"5262","monocot-sim-122-10-20.rsml","monocot","122","10",96,49,27,0.5510204
"5263","monocot-sim-122-2-20.rsml","monocot","122","2",90,46,27,0.5869565
"5264","monocot-sim-122-3-20.rsml","monocot","122","3",88,45,26,0.5777778
"5265","monocot-sim-122-4-20.rsml","monocot","122","4",94,48,28,0.5833333
"5266","monocot-sim-122-5-20.rsml","monocot","122","5",82,42,24,0.5714286
"5267","monocot-sim-122-6-20.rsml","monocot","122","6",86,44,23,0.52272725
"5268","monocot-sim-122-7-20.rsml","monocot","122","7",82,42,26,0.61904764
"5269","monocot-sim-122-8-20.rsml","monocot","122","8",102,52,29,0.5576923
"5270","monocot-sim-122-9-20.rsml","monocot","122","9",82,42,22,0.52380955
"5271","monocot-sim-123-1-20.rsml","monocot","123","1",35,21,10,0.47619048
"5272","monocot-sim-123-10-20.rsml","monocot","123","10",39,23,8,0.3478261
"5273","monocot-sim-123-2-20.rsml","monocot","123","2",39,23,8,0.3478261
"5274","monocot-sim-123-3-20.rsml","monocot","123","3",33,20,7,0.35
"5275","monocot-sim-123-4-20.rsml","monocot","123","4",33,20,7,0.35
"5276","monocot-sim-123-5-20.rsml","monocot","123","5",29,18,7,0.3888889
"5277","monocot-sim-123-6-20.rsml","monocot","123","6",35,21,8,0.3809524
"5278","monocot-sim-123-7-20.rsml","monocot","123","7",37,22,7,0.3181818
"5279","monocot-sim-123-8-20.rsml","monocot","123","8",53,30,11,0.36666667
"5280","monocot-sim-123-9-20.rsml","monocot","123","9",37,22,7,0.3181818
"5281","monocot-sim-124-1-20.rsml","monocot","124","1",159,83,28,0.33734939
"5282","monocot-sim-124-10-20.rsml","monocot","124","10",177,92,27,0.29347825
"5283","monocot-sim-124-2-20.rsml","monocot","124","2",159,83,27,0.3253012
"5284","monocot-sim-124-3-20.rsml","monocot","124","3",165,86,26,0.30232558
"5285","monocot-sim-124-4-20.rsml","monocot","124","4",191,99,31,0.3131313
"5286","monocot-sim-124-5-20.rsml","monocot","124","5",185,96,25,0.26041666
"5287","monocot-sim-124-6-20.rsml","monocot","124","6",155,81,24,0.2962963
"5288","monocot-sim-124-7-20.rsml","monocot","124","7",173,90,24,0.26666668
"5289","monocot-sim-124-8-20.rsml","monocot","124","8",177,92,26,0.2826087
"5290","monocot-sim-124-9-20.rsml","monocot","124","9",157,82,28,0.34146342
"5291","monocot-sim-125-1-20.rsml","monocot","125","1",1000,503,95,0.1888668
"5292","monocot-sim-125-10-20.rsml","monocot","125","10",994,500,103,0.206
"5293","monocot-sim-125-2-20.rsml","monocot","125","2",1040,523,100,0.1912046
"5294","monocot-sim-125-3-20.rsml","monocot","125","3",1002,504,98,0.19444445
"5295","monocot-sim-125-4-20.rsml","monocot","125","4",998,502,100,0.1992032
"5296","monocot-sim-125-5-20.rsml","monocot","125","5",994,500,96,0.192
"5297","monocot-sim-125-6-20.rsml","monocot","125","6",1014,510,98,0.19215687
"5298","monocot-sim-125-7-20.rsml","monocot","125","7",1010,508,96,0.18897638
"5299","monocot-sim-125-8-20.rsml","monocot","125","8",1018,512,95,0.18554688
"5300","monocot-sim-125-9-20.rsml","monocot","125","9",1014,510,99,0.19411765
"5301","monocot-sim-126-1-20.rsml","monocot","126","1",308,158,46,0.29113925
"5302","monocot-sim-126-10-20.rsml","monocot","126","10",296,152,45,0.29605263
"5303","monocot-sim-126-2-20.rsml","monocot","126","2",296,152,42,0.27631578
"5304","monocot-sim-126-3-20.rsml","monocot","126","3",324,166,47,0.28313252
"5305","monocot-sim-126-4-20.rsml","monocot","126","4",294,151,41,0.27152318
"5306","monocot-sim-126-5-20.rsml","monocot","126","5",310,159,46,0.2893082
"5307","monocot-sim-126-6-20.rsml","monocot","126","6",300,154,45,0.29220778
"5308","monocot-sim-126-7-20.rsml","monocot","126","7",304,156,45,0.28846154
"5309","monocot-sim-126-8-20.rsml","monocot","126","8",290,149,43,0.2885906
"5310","monocot-sim-126-9-20.rsml","monocot","126","9",314,161,42,0.26086956
"5311","monocot-sim-127-1-20.rsml","monocot","127","1",134,72,17,0.2361111
"5312","monocot-sim-127-10-20.rsml","monocot","127","10",146,78,19,0.24358974
"5313","monocot-sim-127-2-20.rsml","monocot","127","2",138,74,15,0.2027027
"5314","monocot-sim-127-3-20.rsml","monocot","127","3",122,66,14,0.21212122
"5315","monocot-sim-127-4-20.rsml","monocot","127","4",120,65,15,0.23076923
"5316","monocot-sim-127-5-20.rsml","monocot","127","5",130,70,15,0.21428572
"5317","monocot-sim-127-6-20.rsml","monocot","127","6",146,78,17,0.21794872
"5318","monocot-sim-127-7-20.rsml","monocot","127","7",108,59,13,0.22033899
"5319","monocot-sim-127-8-20.rsml","monocot","127","8",128,69,17,0.24637681
"5320","monocot-sim-127-9-20.rsml","monocot","127","9",132,71,17,0.23943663
"5321","monocot-sim-128-1-15.rsml","monocot","128","1",310,156,84,0.53846157
"5322","monocot-sim-128-10-14.rsml","monocot","128","10",294,148,80,0.5405405
"5323","monocot-sim-128-2-14.rsml","monocot","128","2",292,147,80,0.5442177
"5324","monocot-sim-128-3-14.rsml","monocot","128","3",306,154,82,0.53246754
"5325","monocot-sim-128-4-14.rsml","monocot","128","4",316,159,86,0.5408805
"5326","monocot-sim-128-5-14.rsml","monocot","128","5",296,149,79,0.5302013
"5327","monocot-sim-128-6-14.rsml","monocot","128","6",282,142,73,0.5140845
"5328","monocot-sim-128-7-14.rsml","monocot","128","7",298,150,82,0.5466667
"5329","monocot-sim-128-8-15.rsml","monocot","128","8",320,161,85,0.5279503
"5330","monocot-sim-128-9-14.rsml","monocot","128","9",306,154,84,0.54545456
"5331","monocot-sim-129-1-18.rsml","monocot","129","1",886,446,82,0.1838565
"5332","monocot-sim-129-10-18.rsml","monocot","129","10",872,439,82,0.18678816
"5333","monocot-sim-129-2-17.rsml","monocot","129","2",812,409,76,0.18581907
"5334","monocot-sim-129-3-18.rsml","monocot","129","3",890,448,85,0.18973215
"5335","monocot-sim-129-4-18.rsml","monocot","129","4",880,443,83,0.18735892
"5336","monocot-sim-129-5-18.rsml","monocot","129","5",870,438,85,0.19406393
"5337","monocot-sim-129-6-18.rsml","monocot","129","6",868,437,81,0.1853547
"5338","monocot-sim-129-7-18.rsml","monocot","129","7",854,430,81,0.18837209
"5339","monocot-sim-129-8-18.rsml","monocot","129","8",854,430,82,0.19069767
"5340","monocot-sim-129-9-17.rsml","monocot","129","9",810,408,75,0.18382353
"5341","monocot-sim-13-1-13.rsml","monocot","13","1",406,209,35,0.16746412
"5342","monocot-sim-13-10-13.rsml","monocot","13","10",406,209,35,0.16746412
"5343","monocot-sim-13-2-13.rsml","monocot","13","2",406,209,35,0.16746412
"5344","monocot-sim-13-3-13.rsml","monocot","13","3",406,209,35,0.16746412
"5345","monocot-sim-13-4-13.rsml","monocot","13","4",406,209,35,0.16746412
"5346","monocot-sim-13-5-13.rsml","monocot","13","5",406,209,35,0.16746412
"5347","monocot-sim-13-6-13.rsml","monocot","13","6",406,209,35,0.16746412
"5348","monocot-sim-13-7-13.rsml","monocot","13","7",406,209,35,0.16746412
"5349","monocot-sim-13-8-13.rsml","monocot","13","8",406,209,35,0.16746412
"5350","monocot-sim-13-9-13.rsml","monocot","13","9",406,209,35,0.16746412
"5351","monocot-sim-130-1-20.rsml","monocot","130","1",48,31,14,0.4516129
"5352","monocot-sim-130-10-20.rsml","monocot","130","10",52,33,14,0.42424244
"5353","monocot-sim-130-2-20.rsml","monocot","130","2",66,40,14,0.35
"5354","monocot-sim-130-3-20.rsml","monocot","130","3",62,38,14,0.36842105
"5355","monocot-sim-130-4-20.rsml","monocot","130","4",50,32,14,0.4375
"5356","monocot-sim-130-5-20.rsml","monocot","130","5",68,41,14,0.34146342
"5357","monocot-sim-130-6-20.rsml","monocot","130","6",56,35,14,0.4
"5358","monocot-sim-130-7-20.rsml","monocot","130","7",46,30,14,0.46666667
"5359","monocot-sim-130-8-20.rsml","monocot","130","8",44,29,14,0.4827586
"5360","monocot-sim-130-9-20.rsml","monocot","130","9",56,35,14,0.4
"5361","monocot-sim-131-1-20.rsml","monocot","131","1",69,39,10,0.25641027
"5362","monocot-sim-131-10-20.rsml","monocot","131","10",77,43,12,0.27906978
"5363","monocot-sim-131-2-20.rsml","monocot","131","2",83,46,11,0.23913044
"5364","monocot-sim-131-3-20.rsml","monocot","131","3",69,39,9,0.23076923
"5365","monocot-sim-131-4-20.rsml","monocot","131","4",71,40,11,0.275
"5366","monocot-sim-131-5-20.rsml","monocot","131","5",67,38,10,0.2631579
"5367","monocot-sim-131-6-20.rsml","monocot","131","6",79,44,11,0.25
"5368","monocot-sim-131-7-20.rsml","monocot","131","7",69,39,10,0.25641027
"5369","monocot-sim-131-8-20.rsml","monocot","131","8",69,39,10,0.25641027
"5370","monocot-sim-131-9-20.rsml","monocot","131","9",69,39,10,0.25641027
"5371","monocot-sim-132-1-20.rsml","monocot","132","1",327,165,66,0.4
"5372","monocot-sim-132-10-20.rsml","monocot","132","10",335,169,66,0.39053255
"5373","monocot-sim-132-2-20.rsml","monocot","132","2",307,155,59,0.38064516
"5374","monocot-sim-132-3-20.rsml","monocot","132","3",313,158,64,0.4050633
"5375","monocot-sim-132-4-19.rsml","monocot","132","4",305,154,62,0.4025974
"5376","monocot-sim-132-5-20.rsml","monocot","132","5",325,164,63,0.38414633
"5377","monocot-sim-132-6-20.rsml","monocot","132","6",313,158,62,0.39240506
"5378","monocot-sim-132-7-20.rsml","monocot","132","7",305,154,57,0.37012988
"5379","monocot-sim-132-8-19.rsml","monocot","132","8",287,145,55,0.37931034
"5380","monocot-sim-132-9-20.rsml","monocot","132","9",303,153,56,0.36601308
"5381","monocot-sim-133-1-20.rsml","monocot","133","1",20,11,10,0.90909094
"5382","monocot-sim-133-10-20.rsml","monocot","133","10",8,5,4,0.8
"5383","monocot-sim-133-2-20.rsml","monocot","133","2",12,7,6,0.85714287
