"","image","specie","group","id","mean_prim_diameter","mean_lat_diameter"
"2446","dicot-sim-319-5-13.rsml","dicot","319","5",0.40274024,0.080353096
"2447","dicot-sim-319-6-13.rsml","dicot","319","6",0.39623508,0.08043499
"2448","dicot-sim-319-7-13.rsml","dicot","319","7",0.40099213,0.082059026
"2449","dicot-sim-319-8-13.rsml","dicot","319","8",0.39414984,0.083557405
"2450","dicot-sim-319-9-13.rsml","dicot","319","9",0.41779757,0.08020845
"2451","dicot-sim-32-1-17.rsml","dicot","32","1",0.35686287,0.065740466
"2452","dicot-sim-32-10-17.rsml","dicot","32","10",0.3668807,0.061826568
"2453","dicot-sim-32-2-17.rsml","dicot","32","2",0.35179695,0.062609196
"2454","dicot-sim-32-3-17.rsml","dicot","32","3",0.3789155,0.065228686
"2455","dicot-sim-32-4-17.rsml","dicot","32","4",0.36149737,0.06386133
"2456","dicot-sim-32-5-17.rsml","dicot","32","5",0.36748233,0.06209125
"2457","dicot-sim-32-6-17.rsml","dicot","32","6",0.35927567,0.06290093
"2458","dicot-sim-32-7-17.rsml","dicot","32","7",0.35227516,0.06252544
"2459","dicot-sim-32-8-17.rsml","dicot","32","8",0.3460227,0.05942439
"2460","dicot-sim-32-9-17.rsml","dicot","32","9",0.36617926,0.066419
"2461","dicot-sim-320-1-20.rsml","dicot","320","1",0.06662413,0.02289761
"2462","dicot-sim-320-10-20.rsml","dicot","320","10",0.063828655,0.022119185
"2463","dicot-sim-320-2-20.rsml","dicot","320","2",0.06655881,0.023469036
"2464","dicot-sim-320-3-20.rsml","dicot","320","3",0.06309163,0.022542255
"2465","dicot-sim-320-4-20.rsml","dicot","320","4",0.0643324,0.021677013
"2466","dicot-sim-320-5-20.rsml","dicot","320","5",0.0667493,0.022512492
"2467","dicot-sim-320-6-20.rsml","dicot","320","6",0.06498231,0.022865184
"2468","dicot-sim-320-7-20.rsml","dicot","320","7",0.06466378,0.022193754
"2469","dicot-sim-320-8-20.rsml","dicot","320","8",0.06765639,0.02264181
"2470","dicot-sim-320-9-20.rsml","dicot","320","9",0.06355249,0.023156226
"2471","dicot-sim-321-1-20.rsml","dicot","321","1",0.04043707,0.0093841255
"2472","dicot-sim-321-10-20.rsml","dicot","321","10",0.04271673,0.009533845
"2473","dicot-sim-321-2-20.rsml","dicot","321","2",0.04246657,0.0095708165
"2474","dicot-sim-321-3-20.rsml","dicot","321","3",0.042054653,0.009250717
"2475","dicot-sim-321-4-20.rsml","dicot","321","4",0.040442646,0.009651535
"2476","dicot-sim-321-5-20.rsml","dicot","321","5",0.041745827,0.009739752
"2477","dicot-sim-321-6-20.rsml","dicot","321","6",0.04074507,0.009446426
"2478","dicot-sim-321-7-20.rsml","dicot","321","7",0.040701993,0.0095738005
"2479","dicot-sim-321-8-20.rsml","dicot","321","8",0.039313678,0.009356411
"2480","dicot-sim-321-9-20.rsml","dicot","321","9",0.039187063,0.009378286
"2481","dicot-sim-322-1-20.rsml","dicot","322","1",0.03913855,0.014911539
"2482","dicot-sim-322-10-20.rsml","dicot","322","10",0.038900416,0.013255285
"2483","dicot-sim-322-2-20.rsml","dicot","322","2",0.03936696,0.013406775
"2484","dicot-sim-322-3-20.rsml","dicot","322","3",0.039734907,0.012623507
"2485","dicot-sim-322-4-20.rsml","dicot","322","4",0.039692957,0.013976346
"2486","dicot-sim-322-5-20.rsml","dicot","322","5",0.038072936,0.014026894
"2487","dicot-sim-322-6-20.rsml","dicot","322","6",0.038325664,0.012584899
"2488","dicot-sim-322-7-20.rsml","dicot","322","7",0.040246714,0.014704767
"2489","dicot-sim-322-8-20.rsml","dicot","322","8",0.039247505,0.0143475
"2490","dicot-sim-322-9-20.rsml","dicot","322","9",0.04037838,0.016883096
"2491","dicot-sim-323-1-14.rsml","dicot","323","1",0.38607982,0.07275219
"2492","dicot-sim-323-10-14.rsml","dicot","323","10",0.38574868,0.07534836
"2493","dicot-sim-323-2-15.rsml","dicot","323","2",0.4668753,0.087250315
"2494","dicot-sim-323-3-14.rsml","dicot","323","3",0.38706905,0.07326483
"2495","dicot-sim-323-4-15.rsml","dicot","323","4",0.48124626,0.08455465
"2496","dicot-sim-323-5-14.rsml","dicot","323","5",0.3808895,0.071747676
"2497","dicot-sim-323-6-14.rsml","dicot","323","6",0.38642085,0.07152539
"2498","dicot-sim-323-7-15.rsml","dicot","323","7",0.47288078,0.08332164
"2499","dicot-sim-323-8-15.rsml","dicot","323","8",0.4638596,0.08471452
"2500","dicot-sim-323-9-15.rsml","dicot","323","9",0.48681438,0.084857546
"2501","dicot-sim-324-1-20.rsml","dicot","324","1",0.03685062,0.017367037
"2502","dicot-sim-324-10-20.rsml","dicot","324","10",0.03841559,0.017822467
"2503","dicot-sim-324-2-20.rsml","dicot","324","2",0.03766231,0.01815976
"2504","dicot-sim-324-3-20.rsml","dicot","324","3",0.040871125,0.01772765
"2505","dicot-sim-324-4-20.rsml","dicot","324","4",0.042245768,0.018385278
"2506","dicot-sim-324-5-20.rsml","dicot","324","5",0.038509972,0.018359331
"2507","dicot-sim-324-6-20.rsml","dicot","324","6",0.04092946,0.018259326
"2508","dicot-sim-324-7-20.rsml","dicot","324","7",0.040309478,0.018066578
"2509","dicot-sim-324-8-20.rsml","dicot","324","8",0.041262347,0.018938558
"2510","dicot-sim-324-9-20.rsml","dicot","324","9",0.039684586,0.01818437
"2511","dicot-sim-325-1-20.rsml","dicot","325","1",0.04653147,0.01601465
"2512","dicot-sim-325-10-20.rsml","dicot","325","10",0.044171024,0.015322282
"2513","dicot-sim-325-2-20.rsml","dicot","325","2",0.04484302,0.01572291
"2514","dicot-sim-325-3-20.rsml","dicot","325","3",0.04448019,0.015639517
"2515","dicot-sim-325-4-20.rsml","dicot","325","4",0.044302884,0.015019782
"2516","dicot-sim-325-5-20.rsml","dicot","325","5",0.04583524,0.014841696
"2517","dicot-sim-325-6-20.rsml","dicot","325","6",0.04621015,0.015459151
"2518","dicot-sim-325-7-20.rsml","dicot","325","7",0.044542428,0.0152723985
"2519","dicot-sim-325-8-20.rsml","dicot","325","8",0.045203336,0.014981199
"2520","dicot-sim-325-9-20.rsml","dicot","325","9",0.046185493,0.015398788
"2521","dicot-sim-326-1-20.rsml","dicot","326","1",0.05300017,0.024909548
"2522","dicot-sim-326-10-20.rsml","dicot","326","10",0.056048278,0.023564387
"2523","dicot-sim-326-2-20.rsml","dicot","326","2",0.053610228,0.02342603
"2524","dicot-sim-326-3-20.rsml","dicot","326","3",0.056837168,0.0244945
"2525","dicot-sim-326-4-20.rsml","dicot","326","4",0.057539973,0.025316918
"2526","dicot-sim-326-5-20.rsml","dicot","326","5",0.060006205,0.024556937
"2527","dicot-sim-326-6-20.rsml","dicot","326","6",0.0532033,0.024261817
"2528","dicot-sim-326-7-20.rsml","dicot","326","7",0.061170228,0.024861995
"2529","dicot-sim-326-8-20.rsml","dicot","326","8",0.060627498,0.025193552
"2530","dicot-sim-326-9-20.rsml","dicot","326","9",0.05484535,0.024769103
"2531","dicot-sim-327-1-20.rsml","dicot","327","1",0.070890486,0.02426522
"2532","dicot-sim-327-10-20.rsml","dicot","327","10",0.076481074,0.025585348
"2533","dicot-sim-327-2-20.rsml","dicot","327","2",0.07124049,0.025207119
"2534","dicot-sim-327-3-20.rsml","dicot","327","3",0.070982814,0.024101086
"2535","dicot-sim-327-4-20.rsml","dicot","327","4",0.07269121,0.024431195
"2536","dicot-sim-327-5-20.rsml","dicot","327","5",0.07658247,0.0249849
"2537","dicot-sim-327-6-20.rsml","dicot","327","6",0.072521105,0.023623412
"2538","dicot-sim-327-7-20.rsml","dicot","327","7",0.07121204,0.024741186
"2539","dicot-sim-327-8-20.rsml","dicot","327","8",0.07082692,0.024311004
"2540","dicot-sim-327-9-20.rsml","dicot","327","9",0.07257707,0.02430034
"2541","dicot-sim-328-1-20.rsml","dicot","328","1",0.037550103,0
"2542","dicot-sim-328-10-20.rsml","dicot","328","10",0.03974362,0
"2543","dicot-sim-328-2-20.rsml","dicot","328","2",0.035366524,0.0097035365
"2544","dicot-sim-328-3-20.rsml","dicot","328","3",0.036459997,0
"2545","dicot-sim-328-4-20.rsml","dicot","328","4",0.038109742,0
"2546","dicot-sim-328-5-20.rsml","dicot","328","5",0.036357436,0.009036558
"2547","dicot-sim-328-6-20.rsml","dicot","328","6",0.035372876,0
"2548","dicot-sim-328-7-20.rsml","dicot","328","7",0.034873236,0.010850787
"2549","dicot-sim-328-8-20.rsml","dicot","328","8",0.036976397,0.009181059
"2550","dicot-sim-328-9-20.rsml","dicot","328","9",0.03502408,0
"2551","dicot-sim-329-1-20.rsml","dicot","329","1",0.04720462,0.013540502
"2552","dicot-sim-329-10-20.rsml","dicot","329","10",0.046264637,0.014013105
"2553","dicot-sim-329-2-20.rsml","dicot","329","2",0.044453003,0.013719774
"2554","dicot-sim-329-3-20.rsml","dicot","329","3",0.04653604,0.013927839
"2555","dicot-sim-329-4-20.rsml","dicot","329","4",0.045995828,0.013646136
"2556","dicot-sim-329-5-20.rsml","dicot","329","5",0.048156828,0.014070142
"2557","dicot-sim-329-6-20.rsml","dicot","329","6",0.046890233,0.014543433
"2558","dicot-sim-329-7-20.rsml","dicot","329","7",0.047531392,0.013557321
"2559","dicot-sim-329-8-20.rsml","dicot","329","8",0.048684094,0.01458776
"2560","dicot-sim-329-9-20.rsml","dicot","329","9",0.045427177,0.013225692
"2561","dicot-sim-33-1-20.rsml","dicot","33","1",0.034785297,0.016341165
"2562","dicot-sim-33-10-20.rsml","dicot","33","10",0.03093758,0.015826367
"2563","dicot-sim-33-2-20.rsml","dicot","33","2",0.031636726,0.016438873
"2564","dicot-sim-33-3-20.rsml","dicot","33","3",0.034326386,0.015193915
"2565","dicot-sim-33-4-20.rsml","dicot","33","4",0.03260796,0.015744139
"2566","dicot-sim-33-5-20.rsml","dicot","33","5",0.033993836,0.016465407
"2567","dicot-sim-33-6-20.rsml","dicot","33","6",0.035083376,0.017667351
"2568","dicot-sim-33-7-20.rsml","dicot","33","7",0.03384137,0.017273149
"2569","dicot-sim-33-8-20.rsml","dicot","33","8",0.03321784,0.015518833
"2570","dicot-sim-33-9-20.rsml","dicot","33","9",0.036808483,0.016805602
"2571","dicot-sim-330-1-20.rsml","dicot","330","1",0.065790415,0.018128134
"2572","dicot-sim-330-10-20.rsml","dicot","330","10",0.06656639,0.018581918
"2573","dicot-sim-330-2-20.rsml","dicot","330","2",0.06540146,0.018304642
"2574","dicot-sim-330-3-20.rsml","dicot","330","3",0.070248656,0.019009214
"2575","dicot-sim-330-4-20.rsml","dicot","330","4",0.07224696,0.01876069
"2576","dicot-sim-330-5-20.rsml","dicot","330","5",0.067356415,0.018467398
"2577","dicot-sim-330-6-20.rsml","dicot","330","6",0.06773201,0.01839432
"2578","dicot-sim-330-7-20.rsml","dicot","330","7",0.072627954,0.018618517
"2579","dicot-sim-330-8-20.rsml","dicot","330","8",0.07279442,0.018239908
"2580","dicot-sim-330-9-20.rsml","dicot","330","9",0.069753446,0.018470332
"2581","dicot-sim-331-1-20.rsml","dicot","331","1",0.1150768,0.02361209
"2582","dicot-sim-331-10-20.rsml","dicot","331","10",0.11365084,0.02339285
"2583","dicot-sim-331-2-20.rsml","dicot","331","2",0.11488387,0.02312277
"2584","dicot-sim-331-3-20.rsml","dicot","331","3",0.118547186,0.023177287
"2585","dicot-sim-331-4-20.rsml","dicot","331","4",0.10988898,0.023181178
"2586","dicot-sim-331-5-20.rsml","dicot","331","5",0.1171947,0.023660662
"2587","dicot-sim-331-6-20.rsml","dicot","331","6",0.11797968,0.023414133
"2588","dicot-sim-331-7-20.rsml","dicot","331","7",0.1146767,0.023236586
"2589","dicot-sim-331-8-20.rsml","dicot","331","8",0.11647258,0.02326703
"2590","dicot-sim-331-9-20.rsml","dicot","331","9",0.11465743,0.023458576
"2591","dicot-sim-332-1-20.rsml","dicot","332","1",0.051669255,0.016056493
"2592","dicot-sim-332-10-20.rsml","dicot","332","10",0.05262049,0.015915591
"2593","dicot-sim-332-2-20.rsml","dicot","332","2",0.05887638,0.01593306
"2594","dicot-sim-332-3-20.rsml","dicot","332","3",0.054998584,0.016394775
"2595","dicot-sim-332-4-20.rsml","dicot","332","4",0.05463278,0.016032353
"2596","dicot-sim-332-5-20.rsml","dicot","332","5",0.05678125,0.015885826
"2597","dicot-sim-332-6-20.rsml","dicot","332","6",0.056449734,0.01619103
"2598","dicot-sim-332-7-20.rsml","dicot","332","7",0.051988803,0.015913073
"2599","dicot-sim-332-8-20.rsml","dicot","332","8",0.058896367,0.016119368
"2600","dicot-sim-332-9-20.rsml","dicot","332","9",0.052482404,0.016111488
"2601","dicot-sim-333-1-20.rsml","dicot","333","1",0.06979289,0.020512173
"2602","dicot-sim-333-10-20.rsml","dicot","333","10",0.07017262,0.020354163
"2603","dicot-sim-333-2-20.rsml","dicot","333","2",0.067913465,0.020545755
"2604","dicot-sim-333-3-20.rsml","dicot","333","3",0.06885247,0.020239688
"2605","dicot-sim-333-4-20.rsml","dicot","333","4",0.06842914,0.020585027
"2606","dicot-sim-333-5-20.rsml","dicot","333","5",0.06970899,0.02037537
"2607","dicot-sim-333-6-20.rsml","dicot","333","6",0.068651736,0.020534143
"2608","dicot-sim-333-7-20.rsml","dicot","333","7",0.07005659,0.020564128
"2609","dicot-sim-333-8-20.rsml","dicot","333","8",0.06711424,0.020244889
"2610","dicot-sim-333-9-20.rsml","dicot","333","9",0.06884543,0.020228505
"2611","dicot-sim-334-1-20.rsml","dicot","334","1",0.10461102,0.023585588
"2612","dicot-sim-334-10-20.rsml","dicot","334","10",0.097620614,0.022775795
"2613","dicot-sim-334-2-20.rsml","dicot","334","2",0.105376795,0.023796992
"2614","dicot-sim-334-3-20.rsml","dicot","334","3",0.09953573,0.022673132
"2615","dicot-sim-334-4-20.rsml","dicot","334","4",0.102287926,0.024115
"2616","dicot-sim-334-5-20.rsml","dicot","334","5",0.10514698,0.024337942
"2617","dicot-sim-334-6-20.rsml","dicot","334","6",0.10486973,0.023254326
"2618","dicot-sim-334-7-20.rsml","dicot","334","7",0.09921165,0.023172561
"2619","dicot-sim-334-8-20.rsml","dicot","334","8",0.10543021,0.02343956
"2620","dicot-sim-334-9-20.rsml","dicot","334","9",0.10224721,0.023751065
"2621","dicot-sim-335-1-16.rsml","dicot","335","1",0.2138698,0.03407299
"2622","dicot-sim-335-10-16.rsml","dicot","335","10",0.22117083,0.035359584
"2623","dicot-sim-335-2-15.rsml","dicot","335","2",0.19980936,0.035687663
"2624","dicot-sim-335-3-15.rsml","dicot","335","3",0.20601767,0.03551858
"2625","dicot-sim-335-4-16.rsml","dicot","335","4",0.21213861,0.034975152
"2626","dicot-sim-335-5-16.rsml","dicot","335","5",0.2148006,0.034570854
"2627","dicot-sim-335-6-16.rsml","dicot","335","6",0.20656711,0.033877652
"2628","dicot-sim-335-7-16.rsml","dicot","335","7",0.2081753,0.033838373
"2629","dicot-sim-335-8-15.rsml","dicot","335","8",0.21129781,0.03595207
"2630","dicot-sim-335-9-16.rsml","dicot","335","9",0.20356835,0.033454087
"2631","dicot-sim-336-1-20.rsml","dicot","336","1",0.09368926,0.024740465
"2632","dicot-sim-336-10-20.rsml","dicot","336","10",0.09293291,0.02570664
"2633","dicot-sim-336-2-20.rsml","dicot","336","2",0.09446011,0.025953142
"2634","dicot-sim-336-3-20.rsml","dicot","336","3",0.09547765,0.024649581
"2635","dicot-sim-336-4-20.rsml","dicot","336","4",0.09409224,0.025512213
"2636","dicot-sim-336-5-20.rsml","dicot","336","5",0.09735637,0.025641277
"2637","dicot-sim-336-6-20.rsml","dicot","336","6",0.094467655,0.02621061
"2638","dicot-sim-336-7-20.rsml","dicot","336","7",0.09782968,0.025258562
"2639","dicot-sim-336-8-20.rsml","dicot","336","8",0.093592346,0.025199175
"2640","dicot-sim-336-9-20.rsml","dicot","336","9",0.09501776,0.024984226
"2641","dicot-sim-337-1-20.rsml","dicot","337","1",0.10762465,0.032441054
"2642","dicot-sim-337-10-20.rsml","dicot","337","10",0.11273161,0.03341912
"2643","dicot-sim-337-2-20.rsml","dicot","337","2",0.10783481,0.0347181
"2644","dicot-sim-337-3-20.rsml","dicot","337","3",0.10692855,0.032569323
"2645","dicot-sim-337-4-20.rsml","dicot","337","4",0.10671384,0.03279252
"2646","dicot-sim-337-5-20.rsml","dicot","337","5",0.10195045,0.031444136
"2647","dicot-sim-337-6-20.rsml","dicot","337","6",0.11185075,0.03291734
"2648","dicot-sim-337-7-20.rsml","dicot","337","7",0.10817023,0.03225559
"2649","dicot-sim-337-8-20.rsml","dicot","337","8",0.11519389,0.03274322
"2650","dicot-sim-337-9-20.rsml","dicot","337","9",0.10647009,0.03276852
"2651","dicot-sim-338-1-15.rsml","dicot","338","1",0.23192234,0.04941979
"2652","dicot-sim-338-10-15.rsml","dicot","338","10",0.23157676,0.052069485
"2653","dicot-sim-338-2-15.rsml","dicot","338","2",0.22629058,0.05035651
"2654","dicot-sim-338-3-15.rsml","dicot","338","3",0.2144883,0.048681628
"2655","dicot-sim-338-4-15.rsml","dicot","338","4",0.21894069,0.05103079
"2656","dicot-sim-338-5-15.rsml","dicot","338","5",0.22336149,0.05167815
"2657","dicot-sim-338-6-15.rsml","dicot","338","6",0.23169106,0.049806274
"2658","dicot-sim-338-7-15.rsml","dicot","338","7",0.22458646,0.051423535
"2659","dicot-sim-338-8-15.rsml","dicot","338","8",0.22510363,0.05296708
"2660","dicot-sim-338-9-15.rsml","dicot","338","9",0.22302048,0.04973084
"2661","dicot-sim-339-1-20.rsml","dicot","339","1",0.1595566,0.031060303
"2662","dicot-sim-339-10-20.rsml","dicot","339","10",0.16159497,0.031167151
"2663","dicot-sim-339-2-20.rsml","dicot","339","2",0.1623323,0.031682014
"2664","dicot-sim-339-3-20.rsml","dicot","339","3",0.1577291,0.03199761
"2665","dicot-sim-339-4-20.rsml","dicot","339","4",0.162646,0.031860407
"2666","dicot-sim-339-5-20.rsml","dicot","339","5",0.15367226,0.030657388
"2667","dicot-sim-339-6-20.rsml","dicot","339","6",0.16248165,0.031648353
"2668","dicot-sim-339-7-20.rsml","dicot","339","7",0.15576953,0.030929476
"2669","dicot-sim-339-8-20.rsml","dicot","339","8",0.16189617,0.03125561
"2670","dicot-sim-339-9-20.rsml","dicot","339","9",0.15622644,0.031554796
"2671","dicot-sim-34-1-20.rsml","dicot","34","1",0.036949396,0.014532256
"2672","dicot-sim-34-10-20.rsml","dicot","34","10",0.03765334,0.014766213
"2673","dicot-sim-34-2-20.rsml","dicot","34","2",0.0373781,0.014831114
"2674","dicot-sim-34-3-20.rsml","dicot","34","3",0.037509095,0.014798524
"2675","dicot-sim-34-4-20.rsml","dicot","34","4",0.037235167,0.014864572
"2676","dicot-sim-34-5-20.rsml","dicot","34","5",0.0373271,0.01509357
"2677","dicot-sim-34-6-20.rsml","dicot","34","6",0.035870735,0.014798426
"2678","dicot-sim-34-7-20.rsml","dicot","34","7",0.03838891,0.014972412
"2679","dicot-sim-34-8-20.rsml","dicot","34","8",0.037916746,0.014380777
"2680","dicot-sim-34-9-20.rsml","dicot","34","9",0.03844106,0.014779383
"2681","dicot-sim-340-1-20.rsml","dicot","340","1",0.050379522,0.020435756
"2682","dicot-sim-340-10-20.rsml","dicot","340","10",0.049984876,0.020451935
"2683","dicot-sim-340-2-20.rsml","dicot","340","2",0.05112481,0.020518852
"2684","dicot-sim-340-3-20.rsml","dicot","340","3",0.04940822,0.020197315
"2685","dicot-sim-340-4-20.rsml","dicot","340","4",0.047405772,0.01995372
"2686","dicot-sim-340-5-20.rsml","dicot","340","5",0.05259589,0.02030967
"2687","dicot-sim-340-6-20.rsml","dicot","340","6",0.053511627,0.020771874
"2688","dicot-sim-340-7-20.rsml","dicot","340","7",0.05390507,0.020140972
"2689","dicot-sim-340-8-20.rsml","dicot","340","8",0.051324096,0.020369027
"2690","dicot-sim-340-9-20.rsml","dicot","340","9",0.04964218,0.020473588
"2691","dicot-sim-341-1-20.rsml","dicot","341","1",0.05502147,0.014887746
"2692","dicot-sim-341-10-20.rsml","dicot","341","10",0.054138854,0.014806321
"2693","dicot-sim-341-2-20.rsml","dicot","341","2",0.056542203,0.014848446
"2694","dicot-sim-341-3-20.rsml","dicot","341","3",0.05534939,0.01477116
"2695","dicot-sim-341-4-20.rsml","dicot","341","4",0.056110334,0.014609596
"2696","dicot-sim-341-5-20.rsml","dicot","341","5",0.05391764,0.014605445
"2697","dicot-sim-341-6-20.rsml","dicot","341","6",0.0551577,0.015012714
"2698","dicot-sim-341-7-20.rsml","dicot","341","7",0.05329855,0.015128482
"2699","dicot-sim-341-8-20.rsml","dicot","341","8",0.05424045,0.01482407
"2700","dicot-sim-341-9-20.rsml","dicot","341","9",0.054920465,0.01465494
"2701","dicot-sim-342-1-20.rsml","dicot","342","1",0.07133846,0.017108034
"2702","dicot-sim-342-10-20.rsml","dicot","342","10",0.068645716,0.017220763
"2703","dicot-sim-342-2-20.rsml","dicot","342","2",0.07326655,0.017547902
"2704","dicot-sim-342-3-20.rsml","dicot","342","3",0.06679655,0.017132387
"2705","dicot-sim-342-4-20.rsml","dicot","342","4",0.06698863,0.017193131
"2706","dicot-sim-342-5-20.rsml","dicot","342","5",0.0682421,0.01654552
"2707","dicot-sim-342-6-20.rsml","dicot","342","6",0.07042959,0.01716181
"2708","dicot-sim-342-7-20.rsml","dicot","342","7",0.06923678,0.017307378
"2709","dicot-sim-342-8-20.rsml","dicot","342","8",0.07472058,0.017017452
"2710","dicot-sim-342-9-20.rsml","dicot","342","9",0.07017708,0.016769879
"2711","dicot-sim-343-1-20.rsml","dicot","343","1",0.05828462,0.015521041
"2712","dicot-sim-343-10-20.rsml","dicot","343","10",0.057912502,0.015393636
"2713","dicot-sim-343-2-20.rsml","dicot","343","2",0.05702936,0.015771534
"2714","dicot-sim-343-3-20.rsml","dicot","343","3",0.05773103,0.015717847
"2715","dicot-sim-343-4-20.rsml","dicot","343","4",0.05893079,0.01538411
