"","image","tot_root_length","width","depth","direction","n_primary","tot_prim_length","mean_prim_length","mean_prim_diameter","mean_lat_density","n_laterals","tot_lat_length","mean_lat_length","mean_lat_diameter","mean_lat_angle","tree_size","tree_magnitude","tree_altitude","tree_index","specie","group","id"
"133","dicot-sim-110-2-20.rsml",34.609932,1.3631333,21.996399,2.263941,1,22,22.499947,0.035544038,1.1551024,16,3,0.75687385,0.010729867,55.467854,33,17,17,1,"dicot","110","2"
"134","dicot-sim-110-3-20.rsml",39.416805,2.1166666,21.996399,2.2424467,1,22,22.499865,0.034905523,1.7386686,17,7,0.99511415,0.011305928,57.845097,35,18,18,1,"dicot","110","3"
"135","dicot-sim-110-4-20.rsml",35.480587,1.4224,21.996399,2.199054,1,22,22.499905,0.034631018,1.3188865,18,2,0.72114944,0.012631235,49.361244,37,19,19,1,"dicot","110","4"
"136","dicot-sim-110-5-20.rsml",35.55228,1.3038666,21.996399,2.284533,1,22,22.499569,0.035784904,1.0909325,14,3,0.9323364,0.012206325,62.80016,29,15,15,1,"dicot","110","5"
"137","dicot-sim-110-6-20.rsml",35.35702,1.9557999,21.996399,2.2259634,1,22,22.499989,0.036407046,1.2272953,16,3,0.8035646,0.01054474,57.652493,33,17,17,1,"dicot","110","6"
"138","dicot-sim-110-7-20.rsml",36.680416,1.6256,21.996399,2.1457229,1,22,22.499958,0.03654912,1.6958988,19,2,0.7463397,0.012669512,54.991802,39,20,20,1,"dicot","110","7"
"139","dicot-sim-110-8-20.rsml",35.06246,2.1759334,21.996399,2.1281753,1,22,22.499998,0.039078698,1.6363935,14,5,0.89731854,0.011362881,48.891956,29,15,15,1,"dicot","110","8"
"140","dicot-sim-110-9-20.rsml",35.750957,1.4393333,21.996399,2.4237645,1,22,22.499836,0.036807597,1.0107205,14,5,0.946509,0.011493066,59.120678,29,15,15,1,"dicot","110","9"
"141","dicot-sim-111-1-20.rsml",148.4604,4.072467,18.999199,2.2457616,1,19,19.499964,0.11424948,2.8120148,46,106,2.8034875,0.030951232,33.947132,93,47,47,1,"dicot","111","1"
"142","dicot-sim-111-10-20.rsml",158.99953,3.7761333,18.999199,2.3113368,1,19,19.499882,0.12178412,2.9954162,49,114,2.8469315,0.030179277,31.836256,99,50,50,1,"dicot","111","10"
"143","dicot-sim-111-2-20.rsml",160.76335,3.8608,18.999199,2.2752156,1,19,19.499983,0.12776674,3.0181096,48,115,2.9429865,0.030840544,29.82681,97,49,49,1,"dicot","111","2"
"144","dicot-sim-111-3-20.rsml",153.46045,4.1486664,18.999199,2.2985694,1,19,19.499971,0.12009913,2.640847,42,110,3.189536,0.03301605,40.207073,85,43,43,1,"dicot","111","3"
"145","dicot-sim-111-4-20.rsml",149.85971,3.6152666,18.999199,2.2117786,1,19,19.499767,0.11967716,2.9127069,45,107,2.8968875,0.03101332,36.60095,91,46,46,1,"dicot","111","4"
"146","dicot-sim-111-5-20.rsml",153.4321,3.8692665,18.999199,2.2709935,1,19,19.499998,0.12170337,2.812011,46,110,2.9115677,0.031591512,31.283821,93,47,47,1,"dicot","111","5"
"147","dicot-sim-111-6-20.rsml",149.8736,3.81,18.999199,2.20111,1,19,19.499908,0.123972796,2.7666054,44,108,2.9630384,0.03179234,35.82835,89,45,45,1,"dicot","111","6"
"148","dicot-sim-111-7-20.rsml",161.66458,3.8523333,18.999199,2.2298326,1,19,19.499887,0.11942015,2.812023,46,119,3.090536,0.032413777,34.393887,93,47,47,1,"dicot","111","7"
"149","dicot-sim-111-8-20.rsml",157.40234,4.0386,18.999199,2.2629335,1,19,19.5,0.120723896,2.9342723,48,113,2.8729653,0.031223167,32.919956,97,49,49,1,"dicot","111","8"
"150","dicot-sim-111-9-20.rsml",144.35042,3.4205332,18.999199,2.2719345,1,19,19.49984,0.11635237,2.812028,46,102,2.7141426,0.029536111,33.956326,93,47,47,1,"dicot","111","9"
"151","dicot-sim-112-1-20.rsml",245.67392,2.8194,18.999199,2.3033493,1,19,19.499819,0.1282561,4.647027,67,189,3.3757324,0.033094842,22.412863,135,68,68,1,"dicot","112","1"
"152","dicot-sim-112-10-20.rsml",202.85066,2.8702,18.999199,2.286064,1,19,19.499983,0.12118173,4.0227537,58,149,3.1612191,0.033079453,18.876514,117,59,59,1,"dicot","112","10"
"153","dicot-sim-112-2-20.rsml",230.94798,2.5738666,18.999199,2.251612,1,19,19.499897,0.13343754,4.5082855,65,178,3.253047,0.03577039,21.256748,131,66,66,1,"dicot","112","2"
"154","dicot-sim-112-3-20.rsml",199.4246,2.7601333,18.999199,2.2799053,1,19,19.49976,0.11831084,3.8840983,56,143,3.2129443,0.03069618,21.626507,113,57,57,1,"dicot","112","3"
"155","dicot-sim-112-4-20.rsml",217.46454,2.5992665,18.999199,2.275477,1,19,19.499855,0.122848846,3.9768076,63,164,3.1422963,0.03467132,22.931696,127,64,64,1,"dicot","112","4"
"156","dicot-sim-112-5-20.rsml",235.20622,2.8956,18.999199,2.275481,1,19,19.499973,0.12560125,4.247747,62,181,3.4791334,0.034182686,21.354687,125,63,63,1,"dicot","112","5"
"157","dicot-sim-112-6-20.rsml",231.79413,2.9125333,18.999199,2.2909932,1,19,19.499561,0.12652698,4.4091387,62,178,3.4241054,0.033595107,22.10626,125,63,63,1,"dicot","112","6"
"158","dicot-sim-112-7-20.rsml",210.40419,2.794,18.999199,2.2926254,1,19,19.499796,0.12662122,4.3047123,59,159,3.2356682,0.032907214,19.86797,119,60,60,1,"dicot","112","7"
"159","dicot-sim-112-8-20.rsml",236.14679,2.794,18.999199,2.266486,1,19,19.500002,0.12571321,4.5512724,64,181,3.3851063,0.032259975,22.30025,129,65,65,1,"dicot","112","8"
"160","dicot-sim-112-9-20.rsml",222.29222,2.7178,18.999199,2.3109787,1,19,19.499811,0.12870456,4.300236,62,166,3.2708452,0.03460456,22.757969,125,63,63,1,"dicot","112","9"
"161","dicot-sim-113-1-14.rsml",320.08316,5.9944,16.493067,2.2997017,1,16,16.999851,0.372569,7.0635962,98,243,3.0926871,0.070464514,49.080612,197,99,99,1,"dicot","113","1"
"162","dicot-sim-113-10-14.rsml",309.0484,6.0790668,16.493067,2.2414098,1,16,16.99997,0.36993876,7.1356134,99,232,2.9499848,0.071210615,48.03484,199,100,100,1,"dicot","113","10"
"163","dicot-sim-113-2-14.rsml",308.16354,6.3330665,16.493067,2.240613,1,16,16.999851,0.3621128,6.9915185,97,235,3.0016873,0.071825944,47.971413,195,98,98,1,"dicot","113","2"
"164","dicot-sim-113-3-14.rsml",321.99182,6.9003334,16.493067,2.2281604,1,16,16.99955,0.3650433,6.8475122,95,251,3.2104452,0.065362126,45.81323,191,96,96,1,"dicot","113","3"
"165","dicot-sim-113-4-14.rsml",309.2346,6.383867,16.493067,2.2343965,1,16,16.999887,0.3608879,6.919423,96,235,3.044111,0.067571506,48.720394,193,97,97,1,"dicot","113","4"
"166","dicot-sim-113-5-14.rsml",367.11423,6.6294,16.493067,2.3269794,1,16,16.999735,0.39321333,7.351968,102,290,3.432495,0.06755084,45.61279,205,103,103,1,"dicot","113","5"
"167","dicot-sim-113-6-14.rsml",298.41953,6.4854665,16.493067,2.2767587,1,16,16.999577,0.3603565,7.1300635,97,226,2.9012365,0.06730163,43.4424,195,98,98,1,"dicot","113","6"
"168","dicot-sim-113-7-14.rsml",322.86145,6.544733,16.493067,2.3333776,1,16,16.99964,0.37312675,7.0637035,98,248,3.121039,0.06897264,48.217876,197,99,99,1,"dicot","113","7"
"169","dicot-sim-113-8-14.rsml",325.31042,6.5955334,16.493067,2.280434,1,16,16.99964,0.36075962,6.991625,97,250,3.1784613,0.067618184,46.639427,195,98,98,1,"dicot","113","8"
"170","dicot-sim-113-9-14.rsml",311.77625,6.1468,16.493067,2.2556295,1,16,16.999336,0.3689202,6.9196987,96,241,3.0705929,0.07075336,44.881165,193,97,97,1,"dicot","113","9"
"171","dicot-sim-114-1-20.rsml",47.618973,2.1928666,15.993533,2.308619,1,16,16.499838,0.073660254,2.5821033,27,13,1.1525604,0.021292303,40.410076,55,28,28,1,"dicot","114","1"
"172","dicot-sim-114-10-20.rsml",44.637318,2.159,15.993533,2.2842782,1,16,16.500002,0.07550547,2.1880915,26,11,1.082204,0.021710176,43.203346,53,27,27,1,"dicot","114","10"
"173","dicot-sim-114-2-20.rsml",57.55225,2.4722667,15.993533,2.3110797,1,16,16.499998,0.07992021,2.2490337,31,22,1.3242666,0.021787673,44.519444,63,32,32,1,"dicot","114","2"
"174","dicot-sim-114-3-20.rsml",52.526436,2.1928666,15.993533,2.3464777,1,16,16.499157,0.07792586,2.3467314,29,19,1.2423197,0.021649327,40.874172,59,30,30,1,"dicot","114","3"
"175","dicot-sim-114-4-20.rsml",56.752396,2.3114,15.993533,2.2641127,1,16,16.499918,0.0823743,2.1039429,29,23,1.3880166,0.02185533,40.972157,59,30,30,1,"dicot","114","4"
"176","dicot-sim-114-5-20.rsml",57.443924,2.7262666,15.993533,2.261947,1,16,16.5,0.07398597,2.3215828,32,18,1.2794975,0.02120641,44.746803,65,33,33,1,"dicot","114","5"
"177","dicot-sim-114-6-20.rsml",54.76707,3.1580665,15.993533,2.3106654,1,16,16.49977,0.07456993,2.0314083,28,20,1.3666896,0.021054158,45.572407,57,29,29,1,"dicot","114","6"
"178","dicot-sim-114-7-20.rsml",58.377308,2.3960667,15.993533,2.2455738,1,16,16.499977,0.077107556,2.3377073,30,25,1.3959109,0.021723067,39.484066,61,31,31,1,"dicot","114","7"
"179","dicot-sim-114-8-20.rsml",58.411846,2.6500666,15.993533,2.2758687,1,16,16.49999,0.082815014,2.7175825,31,21,1.3519953,0.021778405,43.000244,63,32,32,1,"dicot","114","8"
"180","dicot-sim-114-9-20.rsml",49.866413,2.3198667,15.993533,2.1676068,1,16,16.49993,0.07772432,1.8862926,26,15,1.2833267,0.021052483,50.44564,53,27,27,1,"dicot","114","9"
"181","dicot-sim-115-1-20.rsml",65.538734,2.2944667,25.493134,2.200864,1,25,25.999601,0.046189163,1.9878933,37,16,1.0686255,0.014090132,39.80749,75,38,38,1,"dicot","115","1"
"182","dicot-sim-115-10-20.rsml",59.30225,2.1928666,25.493134,2.2587335,1,25,25.999498,0.04443447,1.4831638,28,15,1.1893839,0.0137717845,39.778023,57,29,29,1,"dicot","115","10"
"183","dicot-sim-115-2-20.rsml",63.663147,3.4459333,25.493134,2.2219856,1,25,25.999918,0.04445271,1.6524844,29,18,1.298732,0.014131947,38.141567,59,30,30,1,"dicot","115","2"
"184","dicot-sim-115-3-20.rsml",60.652843,2.9887333,25.493134,2.2807446,1,25,25.999975,0.043464523,1.7879276,29,15,1.1949263,0.014417787,37.61899,59,30,30,1,"dicot","115","3"
"185","dicot-sim-115-4-20.rsml",63.83725,3.2681334,25.493134,2.2448866,1,25,25.999977,0.04469885,1.6038778,29,22,1.3047336,0.014004474,37.58832,59,30,30,1,"dicot","115","4"
"186","dicot-sim-115-5-20.rsml",61.011307,2.5992665,25.493134,2.269003,1,25,25.999903,0.043948498,1.5716885,28,16,1.250407,0.013437055,44.29061,57,29,29,1,"dicot","115","5"
"187","dicot-sim-115-6-20.rsml",69.83735,2.9633334,25.493134,2.2675023,1,25,25.999334,0.046079356,2.1083708,37,20,1.1848111,0.01382686,42.694553,75,38,38,1,"dicot","115","6"
"188","dicot-sim-115-7-20.rsml",66.49755,2.8871334,25.493134,2.3542216,1,25,25.999832,0.045708697,1.7986586,33,17,1.2272038,0.013783429,45.296036,67,34,34,1,"dicot","115","7"
"189","dicot-sim-115-8-20.rsml",58.592964,2.6331334,25.493134,2.3397753,1,25,25.999184,0.043710716,1.5670608,30,13,1.0864594,0.013732613,35.05758,61,31,31,1,"dicot","115","8"
"190","dicot-sim-115-9-20.rsml",68.85199,3.2766,25.493134,2.2247064,1,25,25.999979,0.044318892,1.8804065,32,25,1.3391254,0.01440416,40.142616,65,33,33,1,"dicot","115","9"
"191","dicot-sim-116-1-20.rsml",12.350033,0.44873333,9.990666,2.5754638,1,10,10.499326,0.032728683,0.65750456,2,0,0.9253531,0.016322212,50.111732,5,3,3,1,"dicot","116","1"
"192","dicot-sim-116-10-20.rsml",13.872336,0.7874,9.990666,2.107633,1,10,10.499538,0.032877658,0.8453468,4,1,0.8431993,0.016268358,42.32,9,5,5,1,"dicot","116","10"
"193","dicot-sim-116-2-20.rsml",12.891236,0.37253332,9.990666,2.525886,1,10,10.496785,0.030902263,0.73987937,3,0,0.7981503,0.015238319,38.659973,7,4,4,1,"dicot","116","2"
"194","dicot-sim-116-3-20.rsml",12.413535,0.60113335,9.990666,1.9941508,1,10,10.4991255,0.029827371,0.7397062,2,1,0.9572047,0.015641917,52.539787,5,3,3,1,"dicot","116","3"
"195","dicot-sim-116-4-20.rsml",15.569382,0.9906,9.990666,2.3576646,1,10,10.49728,0.030580744,1.3658895,6,1,0.84535015,0.014754216,48.21947,13,7,7,1,"dicot","116","4"
"196","dicot-sim-116-5-20.rsml",15.597077,0.9652,9.990666,2.043019,1,10,10.499982,0.030599754,1.0566376,5,2,1.0194191,0.01586619,39.460056,11,6,6,1,"dicot","116","5"
"197","dicot-sim-116-6-20.rsml",17.102474,0.84666663,9.990666,2.3061225,1,10,10.499165,0.031282283,1.5664399,9,2,0.733701,0.015704919,31.518745,19,10,10,1,"dicot","116","6"
"198","dicot-sim-116-7-20.rsml",14.168598,1.4562666,9.990666,2.2121658,1,10,10.495324,0.028150529,1.7760694,3,2,1.2244248,0.015364198,51.52178,7,4,4,1,"dicot","116","7"
"199","dicot-sim-116-8-20.rsml",17.747108,1.5832666,9.990666,2.1298416,1,10,10.499859,0.035167474,1.3806899,7,3,1.0353211,0.015477771,40.001373,15,8,8,1,"dicot","116","8"
"200","dicot-sim-116-9-20.rsml",17.369509,1.1006666,9.990666,2.3687117,1,10,10.499763,0.033537738,1.1505868,7,3,0.9813924,0.015397165,43.12264,15,8,8,1,"dicot","116","9"
"201","dicot-sim-117-1-20.rsml",195.04181,3.6576,25.992666,2.258186,1,26,26.499834,0.13621007,2.9959207,71,132,2.3738308,0.027292747,36.855335,143,72,72,1,"dicot","117","1"
"202","dicot-sim-117-10-20.rsml",164.97214,3.9454665,25.992666,2.3001244,1,26,26.499723,0.1352919,2.6596386,64,104,2.1636314,0.02750327,35.77762,129,65,65,1,"dicot","117","10"
"203","dicot-sim-117-2-20.rsml",178.26659,3.6914666,25.992666,2.3153722,1,26,26.499823,0.13456897,2.8655543,70,115,2.1680968,0.026809987,36.832348,141,71,71,1,"dicot","117","2"
"204","dicot-sim-117-3-20.rsml",155.45393,3.7168667,25.992666,2.2756689,1,26,26.499973,0.12727594,2.8733394,66,93,1.953847,0.026792334,36.044315,133,67,67,1,"dicot","117","3"
"205","dicot-sim-117-4-20.rsml",179.17346,3.7930665,25.992666,2.2828386,1,26,26.499775,0.13393109,2.8234165,70,113,2.1810532,0.027446056,35.427135,141,71,71,1,"dicot","117","4"
"206","dicot-sim-117-5-20.rsml",177.45235,3.7168667,25.992666,2.2940009,1,26,26.499899,0.14332628,2.66207,66,118,2.2871585,0.027806738,35.72214,133,67,67,1,"dicot","117","5"
"207","dicot-sim-117-6-20.rsml",156.56676,3.5814,25.992666,2.2681437,1,26,26.49998,0.12809606,2.7855885,65,97,2.0010276,0.026766295,36.88933,131,66,66,1,"dicot","117","6"
"208","dicot-sim-117-7-20.rsml",155.92793,3.7846,25.992666,2.3100972,1,26,26.499949,0.11919843,2.7855911,65,98,1.9911997,0.026199415,37.690178,131,66,66,1,"dicot","117","7"
"209","dicot-sim-117-8-20.rsml",177.727,3.556,25.992666,2.2862341,1,26,26.499874,0.13935964,2.8693228,68,112,2.2239285,0.027826473,36.342316,137,69,69,1,"dicot","117","8"
"210","dicot-sim-117-9-20.rsml",154.42798,3.9708667,25.992666,2.2334974,1,26,26.499683,0.12457763,2.6542654,60,96,2.1321383,0.02652114,36.467148,121,61,61,1,"dicot","117","9"
"211","dicot-sim-118-1-20.rsml",97.53417,8.720667,24.993599,2.2617807,1,25,25.499933,0.048011683,2.4395516,48,46,1.5007131,0.016465498,53.842976,97,49,49,1,"dicot","118","1"
"212","dicot-sim-118-10-20.rsml",92.31056,6.0113335,24.993599,2.4345167,1,25,25.49964,0.047330398,2.151897,44,42,1.5184301,0.016515598,62.488407,89,45,45,1,"dicot","118","10"
"213","dicot-sim-118-2-20.rsml",105.276245,6.3330665,24.993599,2.4209735,1,25,25.498697,0.04694866,2.4454408,50,49,1.595551,0.016516637,62.836708,101,51,51,1,"dicot","118","2"
"214","dicot-sim-118-3-20.rsml",107.39247,7.1628,24.993599,2.1944587,1,25,25.49795,0.04897428,2.5922544,53,53,1.5451797,0.016345907,64.97298,107,54,54,1,"dicot","118","3"
"215","dicot-sim-118-4-20.rsml",104.3801,6.612467,24.993599,2.3140004,1,25,25.499964,0.048269898,2.442481,49,54,1.6097988,0.016379753,63.598557,99,50,50,1,"dicot","118","4"
"216","dicot-sim-118-5-20.rsml",104.38347,7.4252667,24.993599,2.21767,1,25,25.497957,0.048785117,2.3477015,48,52,1.643448,0.016548578,64.60442,97,49,49,1,"dicot","118","5"
"217","dicot-sim-118-6-20.rsml",104.65579,8.3057995,24.993599,2.31087,1,25,25.498684,0.049452398,2.3476255,48,52,1.6491065,0.016581502,61.106247,97,49,49,1,"dicot","118","6"
"218","dicot-sim-118-7-20.rsml",92.58182,8.669867,24.993599,2.4035103,1,25,25.499975,0.04745009,2.1932478,44,44,1.5245878,0.016574979,56.006836,89,45,45,1,"dicot","118","7"
"219","dicot-sim-118-8-20.rsml",117.48055,7.8486,24.993599,2.1486638,1,25,25.49992,0.047525562,2.592026,53,60,1.7354838,0.016557677,64.5805,107,54,54,1,"dicot","118","8"
"220","dicot-sim-118-9-20.rsml",95.544426,6.0197997,24.993599,2.4026632,1,25,25.497612,0.046824206,2.3477378,48,42,1.4593085,0.016448053,57.518795,97,49,49,1,"dicot","118","9"
"221","dicot-sim-119-1-20.rsml",178.04851,9.2202,28.4988,2.2828267,1,28,28.999968,0.097680196,3.4217682,81,109,1.8401058,0.021072302,73.000206,163,82,82,1,"dicot","119","1"
"222","dicot-sim-119-10-20.rsml",154.98041,8.6105995,28.490334,2.2347038,1,28,28.998407,0.09665173,3.076392,71,91,1.7743943,0.021359943,70.38123,143,72,72,1,"dicot","119","10"
"223","dicot-sim-119-2-20.rsml",176.46727,9.287933,28.490334,2.26086,1,28,28.998278,0.09754385,3.548733,84,102,1.755583,0.0212377,69.21182,169,85,85,1,"dicot","119","2"
"224","dicot-sim-119-3-20.rsml",173.47746,7.230533,28.4988,2.2553222,1,28,28.99948,0.09833335,3.295098,78,100,1.8522822,0.021271475,71.377594,157,79,79,1,"dicot","119","3"
"225","dicot-sim-119-4-20.rsml",179.60677,7.4083333,28.490334,2.225912,1,28,28.999994,0.10100465,3.4217646,81,105,1.8593426,0.021020032,72.52299,163,82,82,1,"dicot","119","4"
"226","dicot-sim-119-5-20.rsml",162.28366,8.3312,28.4988,2.251479,1,28,28.999273,0.098446205,3.379608,79,90,1.687144,0.0208908,70.31369,159,80,80,1,"dicot","119","5"
"227","dicot-sim-119-6-20.rsml",160.85342,8.627533,28.490334,2.3427181,1,28,28.996923,0.09908132,3.2531755,77,93,1.7124217,0.02108692,66.34039,155,78,78,1,"dicot","119","6"
"228","dicot-sim-119-7-20.rsml",193.73137,10.574866,28.490334,2.3199968,1,28,28.998709,0.09870176,3.5529952,82,120,2.0089352,0.021497818,72.41532,165,83,83,1,"dicot","119","7"
"229","dicot-sim-119-8-20.rsml",170.37375,11.565467,28.490334,2.280922,1,28,28.999775,0.0987637,3.2528162,77,97,1.8360255,0.02129862,69.43744,155,78,78,1,"dicot","119","8"
"230","dicot-sim-119-9-20.rsml",173.60472,11.116734,28.4988,2.2555258,1,28,28.999832,0.09500412,3.083832,73,106,1.9808885,0.021108126,70.294975,147,74,74,1,"dicot","119","9"
"231","dicot-sim-12-1-20.rsml",52.113384,3.2088666,11.997267,2.1695879,1,12,12.4998045,0.051026616,3.0815358,30,22,1.3204527,0.019457558,42.627754,61,31,31,1,"dicot","12","1"
"232","dicot-sim-12-10-20.rsml",51.17085,2.2775333,11.997267,2.2104354,1,12,12.499971,0.05053352,3.4291337,31,19,1.2474476,0.020027503,42.02931,63,32,32,1,"dicot","12","10"
"233","dicot-sim-12-2-20.rsml",51.24804,2.4722667,11.997267,2.257084,1,12,12.499842,0.04986042,3.632935,32,19,1.210881,0.019248428,41.216022,65,33,33,1,"dicot","12","2"
"234","dicot-sim-12-3-20.rsml",46.042023,2.6416,11.997267,2.420999,1,12,12.499956,0.049518228,2.8041544,26,17,1.2900795,0.019957704,47.48969,53,27,27,1,"dicot","12","3"
"235","dicot-sim-12-4-20.rsml",49.982574,3.1072667,11.997267,2.2727623,1,12,12.499532,0.048678186,3.0199974,28,18,1.3386799,0.019388095,43.925762,57,29,29,1,"dicot","12","4"
"236","dicot-sim-12-5-20.rsml",44.31408,2.4722667,11.997267,2.2716742,1,12,12.499879,0.047160853,2.986678,27,17,1.1783037,0.019769592,41.9902,55,28,28,1,"dicot","12","5"
"237","dicot-sim-12-6-20.rsml",52.6249,2.9717999,11.997267,2.2468307,1,12,12.499498,0.046561107,3.1278658,29,23,1.3836342,0.019370662,45.384754,59,30,30,1,"dicot","12","6"
"238","dicot-sim-12-7-20.rsml",44.538586,2.6500666,11.997267,2.3611352,1,12,12.5,0.047146667,3.0652552,27,14,1.1866143,0.019265436,43.907917,55,28,28,1,"dicot","12","7"
"239","dicot-sim-12-8-20.rsml",42.748363,2.6924,11.997267,2.329363,1,12,12.499999,0.04804233,3.0315046,26,12,1.1633987,0.019491583,46.37748,53,27,27,1,"dicot","12","8"
"240","dicot-sim-12-9-20.rsml",54.72949,2.6416,11.997267,2.2648475,1,12,12.500001,0.050014783,3.2104661,32,22,1.3196714,0.019530598,41.90392,65,33,33,1,"dicot","12","9"
"241","dicot-sim-120-1-17.rsml",212.87512,3.7761333,16.9926,2.3173537,1,17,17.499989,0.1878652,8.762487,122,116,1.6014354,0.03060117,29.416409,245,123,123,1,"dicot","120","1"
"242","dicot-sim-120-10-17.rsml",225.62755,3.6914666,16.9926,2.2554388,1,17,17.499971,0.18735659,8.834321,123,127,1.6920942,0.03186381,30.83708,247,124,124,1,"dicot","120","10"
"243","dicot-sim-120-2-17.rsml",224.50047,3.7084,16.9926,2.310844,1,17,17.499619,0.18608014,8.748074,121,136,1.7107507,0.032144748,27.501822,243,122,122,1,"dicot","120","2"
"244","dicot-sim-120-3-17.rsml",248.90137,5.046133,16.9926,2.2856112,1,17,17.499971,0.19892813,9.265263,129,158,1.7938093,0.031290654,28.616789,259,130,130,1,"dicot","120","3"
"245","dicot-sim-120-4-17.rsml",234.45573,4.1063333,16.9926,2.312076,1,17,17.499666,0.19274998,8.834514,123,140,1.7638707,0.03191925,29.482536,247,124,124,1,"dicot","120","4"
"246","dicot-sim-120-5-17.rsml",236.78716,3.7591999,16.9926,2.3013268,1,17,17.49978,0.19032793,9.049915,126,142,1.740376,0.031446062,27.425348,253,127,127,1,"dicot","120","5"
"247","dicot-sim-120-6-17.rsml",224.11815,4.3688,16.9926,2.3062866,1,17,17.499813,0.19327103,8.906246,124,125,1.6662769,0.030981509,29.356163,249,125,125,1,"dicot","120","6"
"248","dicot-sim-120-7-17.rsml",227.36009,3.6745334,16.9926,2.2913191,1,17,17.499386,0.19158049,8.834692,123,134,1.7061841,0.03205308,26.685478,247,124,124,1,"dicot","120","7"
"249","dicot-sim-120-8-17.rsml",211.93652,3.8862,16.9926,2.2741985,1,17,17.499346,0.18504053,8.906545,124,116,1.5680414,0.030539187,28.503117,249,125,125,1,"dicot","120","8"
"250","dicot-sim-120-9-17.rsml",228.60474,4.0132,16.9926,2.3112419,1,17,17.499483,0.19491148,8.690977,121,137,1.7446717,0.03129101,28.262388,243,122,122,1,"dicot","120","9"
"251","dicot-sim-121-1-20.rsml",33.033783,2.5061333,5.9944,2.2405193,1,6,6.4997478,0.057091262,7.6334023,22,12,1.2060926,0.023816042,44.710163,45,23,23,1,"dicot","121","1"
"252","dicot-sim-121-10-20.rsml",42.80892,2.6585333,5.9944,2.2310736,1,6,6.4998965,0.060715027,10.810423,32,15,1.134657,0.023931164,39.93275,65,33,33,1,"dicot","121","10"
"253","dicot-sim-121-2-20.rsml",41.4867,2.6331334,5.9944,2.2330437,1,6,6.4999247,0.059511155,10.47251,31,16,1.1286056,0.023854028,39.204937,63,32,32,1,"dicot","121","2"
"254","dicot-sim-121-3-20.rsml",37.865925,2.3452666,5.9944,2.2879384,1,6,6.4999995,0.05939833,10.061411,29,14,1.0815837,0.02361918,40.469143,59,30,30,1,"dicot","121","3"
"255","dicot-sim-121-4-20.rsml",31.464882,2.1928666,5.9944,2.300158,1,6,6.4999766,0.05734471,7.7698026,23,11,1.0854306,0.023739133,36.18227,47,24,24,1,"dicot","121","4"
"256","dicot-sim-121-5-20.rsml",36.000862,2.2267332,5.9944,2.2474375,1,6,6.4999886,0.058330268,9.121037,27,14,1.0926251,0.023186283,36.147556,55,28,28,1,"dicot","121","5"
"257","dicot-sim-121-6-20.rsml",44.178143,2.7093334,5.9944,2.261241,1,6,6.499746,0.05937784,8.956666,30,20,1.2559463,0.024701033,43.011868,61,31,31,1,"dicot","121","6"
"258","dicot-sim-121-7-20.rsml",36.353146,2.3283334,5.9944,2.27756,1,6,6.499469,0.05840697,9.122505,27,15,1.1056917,0.023427147,38.253586,55,28,28,1,"dicot","121","7"
"259","dicot-sim-121-8-20.rsml",39.641567,2.9633334,5.9944,2.352423,1,6,6.4995112,0.058563426,10.47385,31,14,1.0690984,0.023135023,41.474007,63,32,32,1,"dicot","121","8"
"260","dicot-sim-121-9-20.rsml",40.178307,2.6585333,5.9944,2.2389858,1,6,6.4999557,0.058072936,8.78331,26,17,1.2953212,0.024093144,48.76567,53,27,27,1,"dicot","121","9"
