"","image","specie","group","id","tot_root_length","tot_prim_length","mean_prim_length","tot_lat_length","mean_lat_length","width","depth","n_laterals","n_primary","mean_lat_density"
"3332","dicot-sim-4-10-20.rsml","dicot","4","10",184.18414,30,30.499998,111,2.227307,6.1383333,29.9974,69,1,2.7010522
"3333","dicot-sim-4-2-20.rsml","dicot","4","2",194.19087,30,30.499893,130,2.5576723,6.0621333,29.9974,64,1,2.6922967
"3334","dicot-sim-4-3-20.rsml","dicot","4","3",173.00256,30,30.49988,109,2.2619464,5.3170667,29.9974,63,1,2.5009215
"3335","dicot-sim-4-4-20.rsml","dicot","4","4",175.30637,30,30.499418,106,2.1612985,5.1562,29.9974,67,1,2.5519161
"3336","dicot-sim-4-5-20.rsml","dicot","4","5",186.34918,30,30.499962,115,2.1950593,4.3772664,29.9974,71,1,2.8587565
"3337","dicot-sim-4-6-20.rsml","dicot","4","6",188.32173,30,30.499903,117,2.3209095,5.1392665,29.9974,68,1,2.6619136
"3338","dicot-sim-4-7-20.rsml","dicot","4","7",173.1345,30,30.499994,104,2.161129,4.690533,29.9974,66,1,2.4802709
"3339","dicot-sim-4-8-20.rsml","dicot","4","8",203.36646,30,30.499575,134,2.3048918,5.08,29.9974,75,1,2.8185215
"3340","dicot-sim-4-9-20.rsml","dicot","4","9",192.18382,30,30.499897,123,2.3432446,5.3848,29.9974,69,1,2.6280582
"3341","dicot-sim-40-1-20.rsml","dicot","40","1",56.02397,18,18.99947,11,0.97432894,2.6331334,18.4912,38,1,4.2663665
"3342","dicot-sim-40-10-20.rsml","dicot","40","10",63.53486,18,18.998755,19,1.0121843,2.4891999,18.4912,44,1,5.0020614
"3343","dicot-sim-40-2-20.rsml","dicot","40","2",62.94929,18,18.999285,13,0.95543474,1.9134667,18.4912,46,1,4.9387655
"3344","dicot-sim-40-3-20.rsml","dicot","40","3",67.926025,18,18.999205,25,1.0409962,2.1928666,18.4912,47,1,5.4182844
"3345","dicot-sim-40-4-20.rsml","dicot","40","4",58.30741,18,18.999147,11,0.9141459,2.3367999,18.4912,43,1,3.9643314
"3346","dicot-sim-40-5-20.rsml","dicot","40","5",62.22591,18,18.999985,18,0.9605763,2.3029332,18.4912,45,1,4.654628
"3347","dicot-sim-40-6-20.rsml","dicot","40","6",54.359665,18,18.999392,10,0.95568323,2.0150666,18.4912,37,1,3.2023222
"3348","dicot-sim-40-7-20.rsml","dicot","40","7",53.512688,18,18.999622,7,0.86282706,1.2869333,18.4912,40,1,4.3496304
"3349","dicot-sim-40-8-20.rsml","dicot","40","8",63.395126,18,18.999998,11,0.9060231,2.032,18.4912,49,1,5.19508
"3350","dicot-sim-40-9-20.rsml","dicot","40","9",58.90435,18,18.998587,16,0.97331166,3.3782,18.4912,41,1,4.458394
"3351","dicot-sim-400-1-20.rsml","dicot","400","1",12.067481,7,7.4629188,0,0.57557046,0.8720667,6.9596,8,1,1.9404998
"3352","dicot-sim-400-10-20.rsml","dicot","400","10",11.209815,7,7.462724,1,0.6245148,0.9652,6.9596,6,1,1.7912327
"3353","dicot-sim-400-2-20.rsml","dicot","400","2",10.094321,7,7.4628115,1,0.65787756,0.9059333,6.9596,4,1,1.1088734
"3354","dicot-sim-400-3-20.rsml","dicot","400","3",13.620306,7,7.463594,2,0.76958907,1.1176,6.9596,8,1,2.0695992
"3355","dicot-sim-400-4-20.rsml","dicot","400","4",12.876299,7,7.4624314,1,0.67673355,1.3462,6.9596,8,1,2.0699286
"3356","dicot-sim-400-5-20.rsml","dicot","400","5",15.062233,7,7.463534,3,0.8442999,1.5070666,6.9596,9,1,2.3283281
"3357","dicot-sim-400-6-20.rsml","dicot","400","6",14.906571,7,7.46316,2,0.74434084,1.1599333,6.9596,10,1,2.9851925
"3358","dicot-sim-400-7-20.rsml","dicot","400","7",12.159037,7,7.463188,1,0.6708353,1.1599333,6.9596,7,1,3.0182817
"3359","dicot-sim-400-8-20.rsml","dicot","400","8",13.254866,7,7.4629765,1,0.57918894,1.5917333,6.9596,10,1,2.5872796
"3360","dicot-sim-400-9-20.rsml","dicot","400","9",12.968603,7,7.463009,2,0.6881996,1.3631333,6.9596,8,1,2.2175915
"3361","dicot-sim-401-1-18.rsml","dicot","401","1",284.84,21,21.499971,208,3.211464,5.7488666,20.997334,82,1,4.8882055
"3362","dicot-sim-401-10-18.rsml","dicot","401","10",302.35666,21,21.499748,225,3.3042004,5.5118,20.997334,85,1,5.06711
"3363","dicot-sim-401-2-18.rsml","dicot","401","2",300.5639,21,21.49998,227,3.488299,5.08,20.997334,80,1,4.7689786
"3364","dicot-sim-401-3-18.rsml","dicot","401","3",321.65775,21,21.499954,248,3.6163592,5.5372,20.997334,83,1,4.9936357
"3365","dicot-sim-401-4-18.rsml","dicot","401","4",298.95923,21,21.499992,225,3.1891873,4.961467,20.997334,87,1,5.2342806
"3366","dicot-sim-401-5-18.rsml","dicot","401","5",265.09512,21,21.49998,192,3.0073473,5.1054,20.997334,81,1,4.8732986
"3367","dicot-sim-401-6-18.rsml","dicot","401","6",296.0788,21,21.499508,220,3.1560848,5.5372,20.997334,87,1,5.1392593
"3368","dicot-sim-401-7-18.rsml","dicot","401","7",295.24393,21,21.499998,225,3.4218,4.7921333,20.997334,80,1,4.8131304
"3369","dicot-sim-401-8-19.rsml","dicot","401","8",323.00504,22,22.999956,246,3.5294719,5.1646667,22.495934,85,1,4.6805744
"3370","dicot-sim-401-9-19.rsml","dicot","401","9",286.78293,22,22.999636,210,3.0672474,5.266267,22.495934,86,1,4.859225
"3371","dicot-sim-402-1-18.rsml","dicot","402","1",314.4592,24,24.499998,230,2.478284,5.7996664,23.994534,117,1,6.322342
"3372","dicot-sim-402-10-18.rsml","dicot","402","10",369.02072,24,24.499767,278,2.7783947,5.6726665,23.994534,124,1,6.558116
"3373","dicot-sim-402-2-18.rsml","dicot","402","2",318.27893,24,24.499859,227,2.4279263,5.461,23.994534,121,1,6.5385203
"3374","dicot-sim-402-3-18.rsml","dicot","402","3",348.5487,24,24.49998,260,2.6345427,5.334,23.994534,123,1,6.505155
"3375","dicot-sim-402-4-18.rsml","dicot","402","4",326.44308,24,24.499994,232,2.4548228,5.3170667,23.994534,123,1,6.5051503
"3376","dicot-sim-402-5-19.rsml","dicot","402","5",368.085,26,26.499998,262,2.4055274,5.2493334,25.992666,142,1,6.7878923
"3377","dicot-sim-402-6-19.rsml","dicot","402","6",336.5257,26,26.499989,241,2.3486795,5.0292,25.992666,132,1,6.3098745
"3378","dicot-sim-402-7-18.rsml","dicot","402","7",290.11185,24,24.499723,202,2.195141,5.08,23.994534,121,1,6.3994675
"3379","dicot-sim-402-8-19.rsml","dicot","402","8",349.67664,26,26.5,252,2.5052445,5.350933,25.992666,129,1,6.1664653
"3380","dicot-sim-402-9-19.rsml","dicot","402","9",314.5583,26,26.499744,219,2.1989202,5.334,25.992666,131,1,6.262146
"3381","dicot-sim-403-1-20.rsml","dicot","403","1",47.01582,15,15.999607,12,0.8162162,1.905,15.4939995,38,1,3.7058182
"3382","dicot-sim-403-10-20.rsml","dicot","403","10",43.36888,15,15.999791,9,0.8049734,1.9812,15.4939995,34,1,3.5229363
"3383","dicot-sim-403-2-20.rsml","dicot","403","2",40.24759,15,15.999456,8,0.78219783,1.7356666,15.4939995,31,1,3.2631624
"3384","dicot-sim-403-3-20.rsml","dicot","403","3",41.870605,15,15.999863,8,0.7609044,1.778,15.4939995,34,1,3.4161713
"3385","dicot-sim-403-4-20.rsml","dicot","403","4",49.80538,16,16.000002,10,0.7861716,1.905,15.4939995,43,1,4.0735126
"3386","dicot-sim-403-5-20.rsml","dicot","403","5",45.545155,15,15.99943,13,0.8441637,1.5494,15.4939995,35,1,3.805024
"3387","dicot-sim-403-6-20.rsml","dicot","403","6",37.62089,15,15.999979,5,0.6551791,1.2784667,15.4939995,33,1,3.0393517
"3388","dicot-sim-403-7-20.rsml","dicot","403","7",51.867805,15,15.999724,15,0.8540021,2.0828,15.4939995,42,1,3.9788845
"3389","dicot-sim-403-8-20.rsml","dicot","403","8",42.336937,15,15.999406,11,0.8779178,2.1336,15.4939995,30,1,3.3719916
"3390","dicot-sim-403-9-20.rsml","dicot","403","9",37.94059,15,15.999876,7,0.707765,1.1938,15.4939995,31,1,3.1626604
"3391","dicot-sim-404-1-20.rsml","dicot","404","1",18.139856,8,8.499531,6,1.3771896,1.4816667,7.992533,7,1,1.6751727
"3392","dicot-sim-404-10-20.rsml","dicot","404","10",16.29181,8,8.499795,5,1.5584028,2.6077332,7.992533,5,1,1.196494
"3393","dicot-sim-404-2-20.rsml","dicot","404","2",17.270538,8,8.499692,3,1.0963556,1.3377333,7.992533,8,1,1.5953519
"3394","dicot-sim-404-3-20.rsml","dicot","404","3",16.627522,8,8.499796,5,1.1611035,1.4732,7.992533,7,1,1.3959109
"3395","dicot-sim-404-4-20.rsml","dicot","404","4",16.418545,8,8.499546,3,0.9898749,1.4308666,7.992533,8,1,1.7404286
"3396","dicot-sim-404-5-20.rsml","dicot","404","5",14.601613,8,8.499162,2,0.8717786,1.27,7.992533,7,1,1.3960435
"3397","dicot-sim-404-6-20.rsml","dicot","404","6",20.13236,8,8.499417,7,1.2925495,2.0997334,7.992533,9,1,1.7948442
"3398","dicot-sim-404-7-20.rsml","dicot","404","7",16.909342,8,8.4999895,5,1.2013361,1.8288,7.992533,7,1,1.6750441
"3399","dicot-sim-404-8-20.rsml","dicot","404","8",17.7173,8,8.4994955,4,1.1522256,2.032,7.992533,8,1,1.9144742
"3400","dicot-sim-404-9-20.rsml","dicot","404","9",20.608805,8,8.498698,4,1.1009189,1.7272,7.992533,11,1,2.1939354
"3401","dicot-sim-405-1-20.rsml","dicot","405","1",34.9443,13,13.499078,11,1.3403264,2.8532667,12.996333,16,1,2.1872044
"3402","dicot-sim-405-10-20.rsml","dicot","405","10",29.422695,13,13.499584,7,1.0615411,1.6679333,12.996333,15,1,1.9526993
"3403","dicot-sim-405-2-20.rsml","dicot","405","2",25.771076,13,13.499429,4,0.8765461,1.1683999,12.996333,14,1,1.5947605
"3404","dicot-sim-405-3-20.rsml","dicot","405","3",29.566633,13,13.499602,9,1.147645,1.8711333,12.996333,14,1,2.0143466
"3405","dicot-sim-405-4-20.rsml","dicot","405","4",37.438805,13,13.498782,9,1.0408707,1.9896667,12.996333,23,1,2.7339795
"3406","dicot-sim-405-5-20.rsml","dicot","405","5",29.291279,13,13.499561,7,1.0527811,2.032,12.996333,15,1,1.6402785
"3407","dicot-sim-405-6-20.rsml","dicot","405","6",36.797485,13,13.499886,9,1.058982,2.4299333,12.996333,22,1,2.614898
"3408","dicot-sim-405-7-20.rsml","dicot","405","7",34.90707,13,13.499754,9,1.0703659,2.794,12.996333,20,1,2.278136
"3409","dicot-sim-405-8-20.rsml","dicot","405","8",26.294422,13,13.499807,6,1.1631466,2.3876,12.996333,11,1,1.3668928
"3410","dicot-sim-405-9-20.rsml","dicot","405","9",31.093544,13,13.499963,8,1.0995986,2.8278666,12.996333,16,1,1.9881725
"3411","dicot-sim-406-1-20.rsml","dicot","406","1",39.93956,11,11.999995,18,1.8626379,1.9642667,11.497733,15,1,2.0065827
"3412","dicot-sim-406-10-20.rsml","dicot","406","10",52.301285,11,11.999644,32,2.3706853,2.1759334,11.497733,17,1,2.2741845
"3413","dicot-sim-406-2-20.rsml","dicot","406","2",35.45966,11,11.99999,14,1.80459,1.9642667,11.497733,13,1,1.8413345
"3414","dicot-sim-406-3-20.rsml","dicot","406","3",50.670197,11,11.999731,27,2.274733,2.4638,11.497733,17,1,2.2741704
"3415","dicot-sim-406-4-20.rsml","dicot","406","4",43.91862,11,11.99999,23,2.1279087,1.6340667,11.497733,15,1,2.0065832
"3416","dicot-sim-406-5-20.rsml","dicot","406","5",44.86597,11,11.999961,21,1.9332948,2.1674666,11.497733,17,1,2.274132
"3417","dicot-sim-406-6-20.rsml","dicot","406","6",48.02889,11,11.99993,25,2.119351,2.159,11.497733,17,1,2.2741377
"3418","dicot-sim-406-7-20.rsml","dicot","406","7",26.365501,11,11.999997,9,2.052215,1.6086667,11.497733,7,1,0.99148756
"3419","dicot-sim-406-8-20.rsml","dicot","406","8",48.583664,11,11.999976,25,2.1519814,1.6764,11.497733,17,1,2.2741296
"3420","dicot-sim-406-9-20.rsml","dicot","406","9",43.758003,11,11.999996,22,2.268429,2.2013333,11.497733,14,1,2.2473717
"3421","dicot-sim-407-1-20.rsml","dicot","407","1",326.03387,29,29.499996,244,2.9071956,5.207,28.998333,102,1,4.568093
"3422","dicot-sim-407-10-20.rsml","dicot","407","10",287.7037,29,29.499615,208,2.8065667,5.5287333,28.998333,92,1,4.1945515
"3423","dicot-sim-407-2-20.rsml","dicot","407","2",320.8291,29,29.49994,235,3.0033934,5.1731334,28.998333,97,1,4.3441772
"3424","dicot-sim-407-3-20.rsml","dicot","407","3",267.25095,29,29.499954,189,2.7645469,5.503333,28.998333,86,1,3.851536
"3425","dicot-sim-407-4-20.rsml","dicot","407","4",308.9792,29,29.499985,228,2.8518283,4.8175335,28.998333,98,1,4.428141
"3426","dicot-sim-407-5-20.rsml","dicot","407","5",267.6468,29,29.499996,188,2.7062137,5.8335333,28.998333,88,1,3.9762878
"3427","dicot-sim-407-6-20.rsml","dicot","407","6",285.17462,29,29.499731,208,2.905396,5.1731334,28.998333,88,1,3.941146
"3428","dicot-sim-407-7-20.rsml","dicot","407","7",275.74832,29,29.499756,196,2.5650895,5.655733,28.998333,96,1,4.299428
"3429","dicot-sim-407-8-20.rsml","dicot","407","8",280.5684,29,29.499968,201,2.8209932,5.5710664,28.998333,89,1,3.98589
"3430","dicot-sim-407-9-20.rsml","dicot","407","9",296.02136,29,29.499992,216,3.0990853,5.461,28.998333,86,1,3.9565709
"3431","dicot-sim-408-1-20.rsml","dicot","408","1",31.340002,22,22.999992,4,1.0425016,2.9802666,22.495934,8,1,1.0459839
"3432","dicot-sim-408-10-20.rsml","dicot","408","10",31.052687,22,22.999672,4,1.006627,2.1759334,22.495934,8,1,1.4387178
"3433","dicot-sim-408-2-20.rsml","dicot","408","2",38.196903,23,23,10,1.0854933,3.175,22.495934,14,1,1.1113579
"3434","dicot-sim-408-3-20.rsml","dicot","408","3",30.44326,22,22.999863,3,0.8270439,1.9388666,22.495934,9,1,1.0528678
"3435","dicot-sim-408-4-20.rsml","dicot","408","4",27.751175,22,22.99947,1,0.7919503,1.4139333,22.495934,6,1,0.7409063
"3436","dicot-sim-408-5-20.rsml","dicot","408","5",28.598566,22,22.998894,2,0.6999591,2.2013333,22.495934,8,1,0.9878764
"3437","dicot-sim-408-6-20.rsml","dicot","408","6",35.563065,22,22.999971,5,0.8375395,2.286,22.495934,15,1,1.3891978
"3438","dicot-sim-408-7-20.rsml","dicot","408","7",37.62721,22,22.999557,8,0.9751767,2.2606,22.495934,15,1,1.0755243
"3439","dicot-sim-408-8-20.rsml","dicot","408","8",29.737413,22,22.999874,4,1.122923,1.7949333,22.495934,6,1,0.93487704
"3440","dicot-sim-408-9-20.rsml","dicot","408","9",31.044827,22,22.999966,3,0.8938733,2.2352,22.495934,9,1,0.6668154
"3441","dicot-sim-409-1-20.rsml","dicot","409","1",46.74016,10,10.999985,10,0.72939116,2.0828,10.498667,49,1,6.3225875
"3442","dicot-sim-409-10-20.rsml","dicot","409","10",43.497623,10,10.999873,6,0.72217226,1.9134667,10.498667,45,1,5.45463
"3443","dicot-sim-409-2-20.rsml","dicot","409","2",52.528534,10,10.999937,18,0.8475222,2.4299333,10.498667,49,1,5.9394393
"3444","dicot-sim-409-3-20.rsml","dicot","409","3",56.593246,10,10.999994,18,0.8141653,2.3622,10.498667,56,1,7.111115
"3445","dicot-sim-409-4-20.rsml","dicot","409","4",48.958622,10,10.999718,9,0.7299789,2.3029332,10.498667,52,1,6.4001756
"3446","dicot-sim-409-5-20.rsml","dicot","409","5",47.10076,10,10.999835,13,0.7521026,2.1336,10.498667,48,1,6.1936526
"3447","dicot-sim-409-6-20.rsml","dicot","409","6",48.619385,10,10.999999,9,0.7523879,2.2775333,10.498667,50,1,6.3492084
"3448","dicot-sim-409-7-20.rsml","dicot","409","7",47.215473,10,10.999715,15,0.6833164,1.8372667,10.498667,53,1,6.3285737
"3449","dicot-sim-409-8-20.rsml","dicot","409","8",42.733345,10,10.9998865,7,0.8576611,2.4722667,10.498667,37,1,4.5539103
"3450","dicot-sim-409-9-20.rsml","dicot","409","9",47.09565,10,10.999823,8,0.75199646,2.2013333,10.498667,48,1,6.095318
"3451","dicot-sim-41-1-20.rsml","dicot","41","1",19.952908,13,13.999923,1,0.6614426,1.0498667,13.495867,9,1,1.9712645
"3452","dicot-sim-41-10-20.rsml","dicot","41","10",18.261082,13,13.999851,0,0.71020555,0.66886663,13.495867,6,1,1.5531183
"3453","dicot-sim-41-2-20.rsml","dicot","41","2",22.48977,13,13.999939,1,0.84898317,1.0583333,13.495867,10,1,1.1864151
"3454","dicot-sim-41-3-20.rsml","dicot","41","3",20.080183,13,13.998988,1,0.76014984,1.3546667,13.495867,8,1,1.7522519
"3455","dicot-sim-41-4-20.rsml","dicot","41","4",19.509073,13,13.999443,1,0.78708994,1.0329334,13.495867,7,1,1.3287907
"3456","dicot-sim-41-5-20.rsml","dicot","41","5",15.262833,13,13.999999,0,0.63141704,0.19473334,13.495867,2,1,5.6947565
"3457","dicot-sim-41-6-20.rsml","dicot","41","6",22.003546,13,13.998893,1,0.80046546,1.1176,13.495867,10,1,1.8982773
"3458","dicot-sim-41-7-20.rsml","dicot","41","7",22.749063,13,13.999073,2,0.7291656,1.1768667,13.495867,12,1,2.440633
"3459","dicot-sim-41-8-20.rsml","dicot","41","8",16.798573,13,13.999859,0,0.6996788,0.70273334,13.495867,4,1,1.1389544
"3460","dicot-sim-41-9-20.rsml","dicot","41","9",20.3581,13,13.99974,1,0.70648485,0.7704667,13.495867,9,1,1.6016583
"3461","dicot-sim-410-1-20.rsml","dicot","410","1",102.462654,30,30.99989,45,1.458424,8.2804,30.496933,49,1,2.3110056
"3462","dicot-sim-410-10-20.rsml","dicot","410","10",102.69794,30,30.996807,41,1.327799,6.570133,30.488466,54,1,2.442475
"3463","dicot-sim-410-2-20.rsml","dicot","410","2",110.920586,30,30.999552,52,1.5984201,7.4168,30.488466,50,1,2.2612884
"3464","dicot-sim-410-3-20.rsml","dicot","410","3",111.74861,30,30.997862,48,1.4166803,5.6303334,30.496933,57,1,2.6506674
"3465","dicot-sim-410-4-20.rsml","dicot","410","4",105.31134,30,30.998775,49,1.457109,6.697133,30.496933,51,1,2.3065915
"3466","dicot-sim-410-5-20.rsml","dicot","410","5",126.311134,30,30.999346,68,1.7650335,7.687733,30.496933,54,1,2.4422138
"3467","dicot-sim-410-6-20.rsml","dicot","410","6",98.43372,30,30.997036,40,1.2488276,5.960533,30.488466,54,1,2.5112274
"3468","dicot-sim-410-7-20.rsml","dicot","410","7",114.2437,30,30.999075,52,1.4604319,8.568267,30.496933,57,1,2.5779219
"3469","dicot-sim-410-8-20.rsml","dicot","410","8",102.171074,30,30.999989,39,1.317983,6.5870667,30.496933,54,1,2.4421473
"3470","dicot-sim-410-9-20.rsml","dicot","410","9",116.13343,30,30.999975,51,1.418891,7.1458664,30.496933,60,1,2.7511864
"3471","dicot-sim-411-1-13.rsml","dicot","411","1",124.60568,9,9.499153,80,1.8270878,5.3170667,8.9916,63,1,8.464427
"3472","dicot-sim-411-10-13.rsml","dicot","411","10",127.92055,9,9.499569,78,1.7942574,5.6134,8.9916,66,1,8.867035
"3473","dicot-sim-411-2-14.rsml","dicot","411","2",138.86037,10,10.497284,89,1.8079307,6.5278,9.990666,71,1,8.411293
"3474","dicot-sim-411-3-13.rsml","dicot","411","3",125.10596,9,9.498831,76,1.7785709,5.122333,8.9916,65,1,8.733489
"3475","dicot-sim-411-4-13.rsml","dicot","411","4",118.38641,9,9.498911,76,1.6751924,4.7582664,8.9916,65,1,8.733404
"3476","dicot-sim-411-5-13.rsml","dicot","411","5",114.71459,9,9.499825,65,1.6186887,4.8598666,8.9916,65,1,8.732408
"3477","dicot-sim-411-6-14.rsml","dicot","411","6",145.48495,10,10.497388,99,1.9012334,6.9680667,9.990666,71,1,8.411197
"3478","dicot-sim-411-7-13.rsml","dicot","411","7",113.58412,9,9.499978,66,1.7641377,6.2145333,8.9916,59,1,7.9261866
"3479","dicot-sim-411-8-13.rsml","dicot","411","8",131.60826,9,9.497901,82,1.878621,6.0706,8.9916,65,1,8.734503
"3480","dicot-sim-411-9-14.rsml","dicot","411","9",121.1748,10,10.499678,72,1.6039876,5.6303334,9.999133,69,1,8.172165
"3481","dicot-sim-412-1-20.rsml","dicot","412","1",131.64047,18,18.997711,68,1.462893,5.1054,18.4912,77,1,5.10093
"3482","dicot-sim-412-10-20.rsml","dicot","412","10",135.10236,18,18.99968,73,1.6125368,6.036733,18.4912,72,1,4.8527966
"3483","dicot-sim-412-2-20.rsml","dicot","412","2",127.89652,18,18.999468,67,1.5124589,4.8937335,18.4912,72,1,4.769188
"3484","dicot-sim-412-3-20.rsml","dicot","412","3",124.640884,18,18.996958,62,1.4672767,6.036733,18.4912,72,1,4.8535595
"3485","dicot-sim-412-4-20.rsml","dicot","412","4",134.24203,18,18.99948,69,1.5786651,5.1392665,18.4912,73,1,4.8354244
"3486","dicot-sim-412-5-20.rsml","dicot","412","5",128.62207,19,19.000002,63,1.4616277,4.5466,18.4912,75,1,4.9677434
"3487","dicot-sim-412-6-20.rsml","dicot","412","6",125.51115,18,18.999254,65,1.5436509,5.4017334,18.4912,69,1,4.650707
"3488","dicot-sim-412-7-20.rsml","dicot","412","7",121.166405,18,18.999739,54,1.3995434,4.7582664,18.4912,73,1,4.835347
"3489","dicot-sim-412-8-20.rsml","dicot","412","8",124.09515,18,18.999458,63,1.501367,5.3848,18.4912,70,1,4.636714
"3490","dicot-sim-412-9-20.rsml","dicot","412","9",142.19383,18,18.998865,79,1.6647968,5.5964665,18.4912,74,1,4.9878273
"3491","dicot-sim-413-1-19.rsml","dicot","413","1",355.6336,26,26.499554,283,4.1662536,6.7818,25.992666,79,1,3.657606
"3492","dicot-sim-413-10-19.rsml","dicot","413","10",330.4841,26,26.499687,257,4.0531254,6.7648664,25.992666,75,1,3.4723926
"3493","dicot-sim-413-2-19.rsml","dicot","413","2",338.6157,26,26.499989,266,3.9508324,6.0959997,25.992666,79,1,3.6575444
"3494","dicot-sim-413-3-19.rsml","dicot","413","3",323.5663,26,26.49992,249,3.808543,6.112933,25.992666,78,1,3.611256
"3495","dicot-sim-413-4-19.rsml","dicot","413","4",297.0015,26,26.499376,228,3.5592399,5.588,25.992666,76,1,3.5187335
"3496","dicot-sim-413-5-19.rsml","dicot","413","5",352.60986,26,26.499794,280,4.406893,6.417733,25.992666,74,1,3.4260795
"3497","dicot-sim-413-6-19.rsml","dicot","413","6",294.55215,26,26.499483,220,3.4365718,6.316133,25.992666,78,1,3.6113167
"3498","dicot-sim-413-7-19.rsml","dicot","413","7",366.8782,26,26.499043,295,4.25474,5.9097333,25.992666,80,1,3.7039778
"3499","dicot-sim-413-8-19.rsml","dicot","413","8",349.8224,26,26.499973,274,4.0926886,6.0959997,25.992666,79,1,3.6575472
"3500","dicot-sim-413-9-20.rsml","dicot","413","9",343.21176,28,28.49922,269,3.6594474,6.2907333,27.990799,86,1,3.7359347
"3501","dicot-sim-414-1-11.rsml","dicot","414","1",120.08068,10,10.998005,67,1.5150372,6.0536666,10.4902,72,1,9.101343
"3502","dicot-sim-414-10-11.rsml","dicot","414","10",134.60918,10,10.999981,82,1.6053144,7.5522666,10.498667,77,1,9.7310915
"3503","dicot-sim-414-2-11.rsml","dicot","414","2",121.6636,10,10.999977,75,1.5586427,6.417733,10.498667,71,1,9.19168
"3504","dicot-sim-414-3-11.rsml","dicot","414","3",127.95982,10,10.999097,81,1.602202,6.1637335,10.4902,73,1,9.226554
"3505","dicot-sim-414-4-11.rsml","dicot","414","4",139.95796,10,10.998977,89,1.6533204,9.2456,10.4902,78,1,9.858649
"3506","dicot-sim-414-5-11.rsml","dicot","414","5",126.25022,10,10.999872,77,1.6006993,6.316133,10.498667,72,1,9.099321
"3507","dicot-sim-414-6-11.rsml","dicot","414","6",118.155685,10,10.998913,72,1.5092504,6.036733,10.4902,71,1,8.973967
"3508","dicot-sim-414-7-11.rsml","dicot","414","7",117.33109,10,10.998958,71,1.5410453,5.9435997,10.498667,69,1,8.826215
"3509","dicot-sim-414-8-11.rsml","dicot","414","8",113.75559,10,10.998611,65,1.4472817,6.2483997,10.4902,71,1,8.974287
